battletag,SR,all_damage_done,armor_packs_created,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,molten_core_kills,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,torbjorn_kills,turret_kills,turrets_destroyed,weapon_accuracy,win_percentage
GodOfScrubs#1718,2406,2250,8,0,0,0.01,1,3,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,5,0,0,0,0,0,180,0,0,0,0,0.37,1.0
Rec#21620,783,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
RkT#1996,3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pohtehtoe#1153,2911,3882,4,1846,0,0.04,1,1,0,5,0,3,0,0,0,0,0,2036,1,0,0,0,0,1,0,0,11,0,0,0,1,0,120,0,3,4,0,0.16,0
Illuminati#12912,1493,165143,245,52114,11,0.1,100,65,0,317,0,138,3,10,2,5,0,112010,31,7,14,10,0,62,1,167,283,0,0,0,30,0,3600,1631,101,286,2,0.21,0.62
Yasnputtel#1147,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
xKryptiik#1392,2046,9880,15,1710,0,0.07,11,7,0,13,0,4,1,1,0,0,0,8115,3,1,0,1,0,1,1,5,27,0,0,0,0,0,480,46,6,10,0,0.21,0
Valkia#3948,4038,6891,19,666,0,0.09,21,8,0,10,0,4,1,1,0,0,0,6211,1,0,0,1,0,0,0,2,11,0,0,0,1,0,540,0,6,5,1,0.33,0.14
NicoNicoNii#11664,3062,11888,17,4171,0,0.09,18,3,0,21,0,9,0,0,0,0,0,7717,2,1,0,0,0,2,0,13,25,0,0,0,0,0,360,40,11,18,0,0.32,0
fortyf1ve#1933,2884,696,0,70,0,0.15,2,1,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,0,0,0,0,0.28,0
Meltdown#1957,1912,68442,171,0,3,0.03,28,27,0,137,0,46,3,7,0,5,0,0,22,7,9,6,0,29,2,36,45,0,0,0,15,0,3600,493,17,132,0,0.38,0.6
LordAvery#1615,1763,38695,64,8284,1,0.03,21,18,0,64,0,25,1,3,0,1,0,29653,6,2,2,2,0,16,0,22,26,0,0,0,10,0,1920,86,25,53,0,0.37,0.31
sefan#2111,2351,955,7,97,0,0.05,1,6,0,2,0,1,0,0,0,0,0,831,1,0,0,1,0,0,0,0,0,0,0,0,1,0,180,0,1,1,2,0.25,0
PuzzLe#2297,1712,5038,9,1264,0,0.06,3,1,0,12,0,5,0,0,0,0,0,3773,1,0,0,1,0,1,0,3,7,0,0,0,1,0,180,0,4,9,0,0.2,0
LambertExe#2316,3008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
Checo#11589,2796,15261,38,3750,1,0.04,17,7,0,33,0,14,0,1,0,1,0,11428,3,1,0,2,0,5,0,14,20,0,0,0,2,0,780,43,17,24,0,0.35,0.77
Philimanjaro#11853,2180,2692,0,750,0,0.05,4,2,0,2,0,0,0,0,0,0,0,1941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,2,0,0.52,0
Dandere#11403,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Nostril#11568,2769,45831,81,0,0,0.07,43,15,0,75,0,24,0,2,0,2,0,0,6,3,1,2,0,18,0,23,22,0,0,0,3,0,2040,403,28,67,0,0.33,0.86
thespragg#2833,2104,2464,0,0,0,0.04,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,1,2,0,0.2,0
TKay#21692,3164,85143,228,20014,4,0.08,202,65,0,148,0,72,5,8,1,3,0,64458,24,6,11,6,1,30,2,86,605,0,0,0,15,0,3600,641,98,89,0,0.41,0.33
Potatocake#2365,2647,22444,63,8315,0,0.08,41,16,0,39,0,16,1,1,0,0,0,13991,5,1,2,2,0,7,1,17,161,0,0,0,1,0,1200,183,21,33,0,0.21,0
raj#21473,2499,6306,16,1956,0,0.17,21,4,0,11,0,4,0,0,0,0,0,4350,2,1,0,1,0,1,0,2,13,0,0,0,0,0,300,19,3,9,0,0.31,0.91
Carbon#11300,3175,1578,1,252,0,0,0,1,0,2,0,1,0,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,0.13,0.13
Maebli#1774,2108,825,2,0,0,0.2,1,1,0,2,0,1,0,0,0,0,0,825,0,0,0,0,0,0,0,2,7,0,0,0,1,0,60,0,0,2,0,0.04,0
Tristel#1388,1710,2547,1,816,0,0.08,1,3,0,2,0,1,0,0,0,0,0,1731,1,0,0,0,0,1,0,2,8,0,0,0,1,0,120,0,1,2,0,0.13,0
ATimeWizard#1803,2188,5180,11,1589,0,0.02,2,2,0,12,0,6,0,0,0,0,0,3506,1,0,0,1,0,4,0,7,13,0,1,0,0,0,240,0,7,7,0,0.31,0
color#11490,3631,295592,524,88091,11,0.07,380,115,0,451,0,198,5,16,1,10,0,205940,44,12,22,11,5,99,4,144,273,0,1,0,35,0,7200,2578,270,311,0,0.36,0.64
Kaiza#21984,2360,247003,571,57870,7,0.07,347,115,0,522,0,229,6,18,1,11,0,187076,61,15,29,17,5,106,12,200,514,0,0,0,42,0,10800,2552,260,414,2,0.29,0.66
LazyTitan#41606,1498,8761,18,288,1,0.17,10,7,0,27,0,11,1,1,0,0,0,8358,3,1,1,1,0,2,0,8,4,0,0,0,3,0,720,75,4,23,0,0.69,0
LaDragon#1467,2215,5886,16,833,0,0.01,1,6,0,11,0,2,0,0,0,0,0,5025,2,1,1,0,0,2,0,4,6,0,0,0,0,0,360,0,2,9,0,0.19,0.2
Lukkyy#11510,2105,2695,4,670,0,0.11,5,2,0,1,0,0,0,0,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,1,0,0,0.24,0
JosephFarmer#1119,2101,9124,26,2901,0,0.01,1,3,0,30,0,8,0,1,0,0,0,6222,2,0,0,1,0,10,0,14,5,0,0,0,0,0,480,309,13,29,0,0.16,0.93
GINGERvater#1907,2018,8051,23,2361,0,0.07,8,4,0,20,0,6,1,1,0,0,0,5631,3,1,1,1,0,0,1,13,14,0,1,0,1,0,420,0,4,19,0,0.16,0
ZhBlade312#1139,3535,4842,14,965,0,0.01,2,5,0,13,0,5,1,1,0,0,0,3864,1,0,1,1,0,3,0,5,40,0,1,0,0,0,300,55,5,8,3,0.35,0
G4liX#2558,3120,44945,82,13067,1,0.06,42,27,0,84,0,31,2,4,0,2,0,31637,11,3,2,5,1,15,0,48,103,0,0,0,4,0,2220,92,35,66,0,0.27,0.46
maxipad21972#1976,2443,5379,10,1551,0,0.05,3,2,0,14,0,4,0,0,0,0,0,3758,0,0,0,0,0,1,0,2,2,0,0,0,3,0,240,0,4,13,0,0.27,0.83
Blokkito#1490,2998,8814,16,5054,0,0.06,10,1,0,9,0,2,0,0,0,0,0,3676,1,0,0,1,0,1,0,7,29,0,0,0,0,0,240,18,6,6,0,0.24,0.77
Albi#22380,3259,203516,425,58099,6,0.07,197,86,0,322,0,135,4,10,1,6,0,143537,29,8,11,10,4,63,7,132,410,0,0,1,26,0,7200,1529,162,247,6,0.27,0.59
Pollorobot09#1179,2816,32431,84,10137,1,0.08,66,19,0,63,0,23,1,2,0,1,0,22150,6,2,2,2,2,11,1,28,122,0,0,0,8,0,1560,201,31,47,1,0.26,0.53
EFFECT#21281,3109,1117,2,336,0,0.1,1,1,0,1,0,1,0,0,0,0,0,781,0,0,0,0,0,0,0,1,6,0,0,0,0,0,60,0,1,1,0,0.15,0
Gamanis#1331,2013,4307,9,407,0,0.02,1,5,0,11,0,4,0,0,0,0,0,3830,1,0,1,0,0,0,0,6,5,0,0,0,2,0,300,0,5,11,0,0.27,1.0
Lermons#1529,2696,13236,21,4680,0,0.07,14,5,0,14,0,5,0,1,0,1,0,8531,2,0,1,0,0,0,0,9,26,0,0,0,1,0,420,206,8,9,0,0.27,1.0
RafSimons#11386,2281,1926,13,453,0,0.02,2,5,0,7,0,3,0,0,0,0,0,1474,1,0,0,1,0,2,0,4,10,0,0,0,0,0,240,0,3,5,0,0.23,0
FunkyGnome#21954,54,84790,138,0,3,0.05,79,50,0,177,0,79,2,5,0,3,0,0,13,5,5,3,0,38,1,76,166,0,0,0,18,0,3600,700,98,132,0,0.35,0.55
Turin#1836,2550,25894,41,9384,1,0.1,33,14,0,41,0,14,1,1,0,0,0,16228,4,2,1,2,0,12,2,19,46,0,0,0,3,0,960,248,24,28,0,0.32,0.39
Doodxcore#11666,2079,9792,14,3225,0,0.04,5,9,0,9,0,3,0,1,1,0,0,3179,2,1,0,0,0,0,0,5,25,0,0,0,2,0,480,0,6,7,0,0.47,0
minimob#2592,3172,5043,9,611,0,0.11,10,4,0,9,0,3,0,0,0,0,0,4432,1,0,0,1,0,0,0,1,11,0,0,0,1,0,240,0,3,8,0,0.26,0.52
xp3rs0nne#2765,3606,6100,6,2681,0,0.31,10,3,0,5,0,3,0,0,0,0,0,3417,1,0,0,0,0,1,0,0,0,0,0,0,2,0,180,0,3,4,0,0.19,1.0
HOBOteo#1376,2352,7460,14,3762,0,0.31,14,2,0,6,0,5,0,0,0,0,0,3610,1,1,0,0,0,2,0,2,6,0,0,0,3,0,300,58,4,4,0,0.23,0
Jerc#2102,1913,67218,183,6622,2,0.03,30,42,0,117,0,42,2,4,0,2,0,13014,8,4,1,2,0,14,0,50,124,0,0,0,8,0,3480,95,35,97,0,0.22,0.42
Kzone#2558,3243,9759,15,1615,0,0.02,6,3,0,18,0,4,0,1,0,1,0,3222,4,2,1,1,0,4,1,8,13,0,0,0,1,0,420,0,8,13,0,0.33,0.71
Janix#2854,2061,534,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.26,0
FANTHEHAMMER#1475,3134,3223,6,1005,0,0,0,1,0,4,0,2,0,0,0,0,0,2218,1,1,1,0,0,2,0,2,5,0,0,0,0,0,60,0,3,3,0,0.28,0
Razamataz#2657,2629,5834,13,1103,0,0.02,1,6,0,7,0,4,0,0,0,0,0,4723,0,0,0,0,0,0,0,1,22,0,0,0,1,0,300,0,6,4,0,0.15,1.0
DAD#12228,2492,7633,10,3358,0,0,0,7,0,4,0,0,1,1,0,0,0,4261,2,0,1,1,0,0,0,2,14,0,0,0,0,0,300,0,1,4,0,0.15,0
zigxter#1845,2172,154,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,1,0,0,0
xVect0r#2810,3002,2681,9,0,0,0.1,8,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,180,0,1,2,0,0.43,0
JESway#1972,2643,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0.2,1.0
LordDonovan#11809,947,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.25,0
Pooper#11253,2756,4196,16,0,0,0.03,5,3,0,11,0,3,0,0,0,0,0,0,1,1,0,0,0,2,0,6,23,0,0,0,2,0,240,0,6,7,0,0.35,0
oxygene#2212,2361,5504,7,969,0,0.15,11,4,0,7,0,3,0,0,0,0,0,4465,1,0,0,1,0,1,0,2,11,0,0,0,0,0,240,0,5,4,0,0.23,0
zarp#2872,3195,53658,93,13794,2,0.06,78,26,0,86,0,34,1,3,1,1,0,39377,13,3,5,4,1,18,1,38,173,0,1,0,7,0,2040,435,57,60,1,0.33,0.51
rocc#11181,2685,9598,7,4822,0,0.08,5,3,0,6,0,1,0,0,0,0,0,4761,1,1,0,0,0,1,0,0,12,0,0,0,0,0,240,0,4,3,0,0.38,0.65
Unexist#21667,2279,595,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,1,1,0,0,0,0,0,41,0,0,1,0,0.16,0
Saucey#11614,3660,1036,1,164,0,0.1,4,1,0,1,0,1,0,0,0,0,0,872,1,0,0,0,0,0,0,1,8,0,0,0,0,0,60,0,1,0,0,0.21,0
Nenco#1479,3144,58870,76,0,0,0.07,70,23,0,89,0,31,1,4,0,3,0,0,12,3,5,5,2,22,1,27,67,0,0,0,4,0,2520,282,49,64,1,0.42,0.66
RawrXD#2227,2580,50806,109,20083,2,0.05,42,23,0,75,0,25,1,4,0,2,0,30451,11,4,1,6,0,12,0,32,77,0,0,0,0,0,2100,271,40,56,3,0.29,0.54
SmashBro#1665,2485,5623,16,1218,0,0.02,1,3,0,8,0,1,1,1,0,0,0,4163,2,1,0,1,0,0,0,4,5,0,0,0,0,0,300,31,5,5,0,0.25,0
Fury#31704,3624,1328,8,0,0,0.18,2,0,0,4,0,2,1,1,0,0,0,1328,1,0,1,1,0,0,0,0,0,0,0,0,1,0,180,0,1,4,0,0.61,0
honeydew#12780,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
Skort#21772,3400,4294,4,2063,0,0,0,1,0,2,0,1,0,0,0,0,0,2106,1,1,0,0,0,0,0,2,12,0,0,0,1,0,120,0,1,2,0,0.14,0
pelaaja1#21571,1675,912,2,140,0,0.66,2,2,0,1,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,7,0,0,0,0,0,120,0,0,1,0,0.06,0.06
Caliso#6320,49,3592,3,0,0,0,0,4,0,9,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,2,0,300,0,2,8,0,0.07,0
NSXTX21#1471,2462,22465,83,4915,1,0.03,3,17,0,52,0,16,1,2,0,2,0,17382,4,2,1,1,0,6,1,20,29,0,0,0,5,0,1680,8,10,47,0,0.13,0.64
shanakan#1350,1887,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0.1,0
Skoll#11616,2717,240035,767,48016,12,0.06,268,136,0,493,0,178,10,21,0,11,0,188924,51,15,18,17,0,84,7,223,793,0,0,0,32,0,14400,2266,199,400,0,0.25,0.53
CalamityJohn#1220,2409,3330,9,1232,0,0.16,3,3,0,6,0,4,0,0,0,0,0,2028,0,0,0,0,1,2,0,2,3,0,1,0,0,0,180,0,4,4,0,0.18,0
BazzBarge#2154,2007,22029,34,5303,1,0.02,11,13,0,36,0,17,1,1,0,1,0,16435,4,2,2,0,0,10,0,12,42,0,0,0,3,0,780,260,20,28,0,0.34,0.55
sayonara#11439,2700,26440,65,4327,2,0.05,31,13,0,60,0,26,1,3,0,2,0,22092,6,1,3,2,2,9,1,21,106,0,0,0,9,0,1440,618,30,46,0,0.38,0.62
zokene#2841,3260,1536,4,851,0,0,0,4,0,0,0,0,0,0,0,0,0,684,1,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0.55,0
Slamocalypse#21641,3797,2584,3,896,0,0.08,5,2,0,1,0,0,0,0,0,0,0,1688,0,0,0,0,0,0,0,1,1,0,0,0,0,0,60,0,0,0,0,0.47,0
TheSaint#1823,2804,2933,3,280,0,0.08,6,1,0,4,0,0,0,0,0,0,0,2479,0,0,0,0,0,3,0,3,22,0,0,0,1,0,60,40,2,3,0,0.23,0
Weeaboo#12804,2479,10699,14,2850,0,0.03,10,1,0,25,0,12,0,0,0,0,0,7849,1,0,1,0,0,6,1,4,8,0,0,0,3,0,300,195,12,22,0,0.37,1.0
Orion#13919,2834,3625,23,0,0,0.04,3,10,0,7,0,3,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,540,0,1,7,0,0.32,0
Tjirp#1226,2727,7428,10,0,0,0.05,3,3,0,9,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,300,20,6,6,0,0.37,1.0
yore#2987,2020,50343,108,13908,1,0.04,42,16,0,103,0,31,0,4,0,3,0,35919,12,1,5,5,0,13,1,53,105,0,0,0,2,0,2160,209,52,89,0,0.22,0.91
davebow#2378,1696,16837,27,3130,0,0.03,6,12,0,42,0,23,1,1,0,0,0,13500,5,1,2,2,0,9,0,24,72,0,0,0,3,0,960,209,21,35,0,0.17,0.3
Blueko#2386,2142,11673,26,4036,0,0.11,15,5,0,14,0,5,1,1,0,0,0,7277,0,0,0,0,0,3,0,9,22,0,0,0,2,0,480,40,4,12,0,0.3,0
Zouky#2213,2711,105985,246,27446,4,0.08,166,36,0,197,0,80,2,8,1,4,0,76080,17,4,11,3,1,29,1,76,119,0,0,0,16,0,3600,591,105,152,0,0.25,0.62
LazyTitan#118601,3000,15830,35,0,0,0.05,19,10,0,26,0,6,1,2,0,1,0,0,4,2,2,1,0,1,0,9,44,0,0,0,0,0,1200,0,9,20,0,0.32,0.25
Anulbrigader#1159,3056,5660,4,2897,0,0.12,10,1,0,2,0,1,0,0,0,0,0,2762,0,0,0,0,0,0,0,1,8,0,0,0,0,0,120,0,1,1,0,0.29,1.0
SrM#11495,2584,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.2,0
ZUBAKINNY#1596,2383,23875,45,10063,0,0.05,23,9,0,32,0,10,0,2,1,1,0,13610,5,1,1,3,0,5,0,10,27,0,0,0,0,0,960,81,15,26,0,0.17,0.83
Solreeper#11481,2814,23107,39,0,0,0.04,15,12,0,31,0,10,1,1,0,0,0,0,4,2,1,1,0,4,0,12,22,0,0,0,2,0,960,5,14,26,0,0.36,0.22
Arnie#11127,3014,43118,101,14643,0,0.12,64,17,0,81,0,23,1,3,0,2,0,28000,8,3,1,4,0,15,0,27,62,0,0,0,5,0,2040,158,37,63,0,0.21,0.58
Nighthawkz#2968,1857,117826,234,42079,7,0.03,67,40,0,237,0,99,2,9,1,6,0,74602,29,10,12,7,0,52,2,101,220,0,0,0,21,0,3600,1333,92,185,3,0.32,0.77
TIMPALICIOUS#2519,2447,11781,14,4263,0,0.08,13,9,0,17,0,9,1,1,0,0,0,7516,2,0,1,1,0,2,0,6,24,0,0,0,3,0,480,2,11,8,0,0.29,0.0
BallinFatMan#1267,2008,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Zwwel#2541,1845,1894,5,283,0,0,0,3,0,4,0,1,0,0,0,0,0,1611,1,1,0,0,0,0,0,1,8,0,0,0,1,0,120,0,1,3,0,0.22,0
Sabrehawk#11699,1045,1280,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,1280,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,3,0,0.28,0
Jax#12141,2743,7841,14,3183,1,0.04,5,3,0,17,0,8,0,0,0,0,0,4658,1,0,1,0,1,6,1,5,0,0,0,0,2,0,300,37,9,12,0,0.25,0.89
EricFung#4131,2318,33340,51,14106,1,0.05,17,11,0,32,0,18,0,1,0,1,0,18962,5,1,3,2,0,7,0,17,57,0,0,0,4,0,900,44,20,22,0,0.22,0.67
xCBASSx#1322,1926,29282,69,5813,0,0.1,15,17,0,43,0,16,1,2,0,1,0,23379,8,3,1,4,0,6,0,14,55,0,0,0,7,0,1560,37,23,30,0,0.22,0.43
PandaQueen#21673,2030,2650,6,0,0,0.07,5,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,180,0,2,1,0,0.35,0
Father#11402,2592,9110,26,2581,0,0.03,8,4,0,14,0,5,0,0,0,0,0,5600,1,0,0,0,0,4,0,11,192,0,0,0,0,0,420,194,10,8,1,0.3,0
Tom#28586,3086,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
Strawberry#2669,2020,242,1,140,0,0,0,2,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0
GoodOldMelli#2773,2450,5578,13,1945,0,0.07,7,2,0,11,0,5,0,0,0,0,0,3433,2,1,1,0,0,1,0,8,23,0,0,0,0,0,240,56,9,6,0,0.22,0.43
Omegaladon#1182,2797,4420,8,602,0,0.13,13,4,0,6,0,1,1,1,0,0,0,3804,2,1,1,0,0,1,0,2,16,0,0,0,1,0,240,0,2,5,0,0.2,0.06
Legend#32190,2354,11069,23,4013,0,0.01,1,12,0,9,0,4,0,1,0,1,0,7056,4,2,1,1,0,0,0,2,69,0,0,0,0,0,840,0,3,6,0,0.15,0.59
joreL#1423,3802,22770,21,8974,1,0.06,11,7,0,26,0,10,0,1,0,1,0,13795,3,0,2,1,0,5,0,13,34,0,0,0,2,0,780,133,15,20,0,0.23,0.68
HarryNutshac#1793,3018,25706,39,7136,0,0.07,29,12,0,52,0,23,1,1,0,0,0,18385,4,1,2,2,1,8,0,21,42,0,0,0,2,0,1080,165,26,39,0,0.25,0.2
GoldenX#11610,1748,2495,4,0,0,0.25,4,2,0,8,0,4,0,0,0,0,0,2495,1,0,0,0,0,1,0,0,1,0,0,0,1,0,120,52,4,7,0,0.11,0
MimaW#11728,3190,1345,15,0,0,0,0,2,0,3,0,1,0,0,0,0,0,1317,1,1,0,0,0,0,0,0,2,0,0,0,0,0,120,0,2,2,0,0.1,1.0
Zharclam#2204,3674,2174,12,0,1,0.11,2,1,0,15,0,2,0,1,0,1,0,2174,1,1,0,0,0,0,0,0,0,0,0,0,1,0,240,0,6,11,0,0.05,1.0
Throttlejunk#1405,2003,2842,5,365,0,0.17,3,2,0,5,0,1,0,0,0,0,0,2475,0,0,0,0,0,0,0,5,15,0,0,0,0,0,60,84,2,4,0,0.26,0
VriiiZ#2755,2936,929,0,154,0,0,0,1,0,1,0,1,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,1,1,0,0.18,0
CrankShunk#1317,2084,2866,6,760,0,0.02,2,1,0,3,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,0,0,2,0,0,0,0,0,120,0,1,2,0,0.43,0
DaFran#21708,3147,7729,9,2211,1,0.06,3,0,0,17,0,5,0,1,0,1,0,5518,2,0,2,1,0,0,0,3,0,0,0,0,0,0,240,30,9,11,0,0.21,1.0
Nekibri#2398,2856,35015,76,10610,0,0.08,51,19,0,50,0,27,1,2,0,1,0,24252,5,2,2,2,0,7,0,19,25,0,0,0,3,0,1560,318,30,36,0,0.33,0.69
SilentStorm#161724,1933,30354,67,8890,3,0.06,12,18,0,67,0,33,1,2,1,1,0,21098,7,1,3,3,0,13,4,33,62,0,1,0,7,0,1680,151,24,57,0,0.11,0.55
FAZE#31362,2571,721,0,154,0,0,0,2,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
CarlM#21857,3148,4784,6,1447,0,0.02,1,2,0,6,0,0,0,0,0,0,0,3337,1,0,0,1,0,0,0,2,1,0,0,0,0,0,120,0,2,4,0,0.35,0
DHPolar#1608,2280,7062,10,0,0,0.07,17,7,0,10,0,4,1,1,0,0,0,0,2,1,1,1,0,1,0,6,24,0,0,0,1,0,360,13,7,4,0,0.41,0
ExpL0s1vE#1616,3174,4908,8,1545,0,0.11,7,6,0,3,0,1,0,0,0,0,0,3363,1,0,0,0,0,0,0,1,0,0,0,0,0,0,360,0,1,3,0,0.13,0
NEXTRAGE#1269,2523,6769,9,0,0,0.07,9,2,0,11,0,3,0,1,0,0,0,0,3,1,1,0,0,1,0,5,13,0,0,0,1,0,300,33,2,11,0,0.38,0
Jose#14471,2024,9892,21,0,0,0.05,16,5,0,19,0,6,0,1,0,0,0,0,2,0,0,2,0,6,0,9,21,0,0,0,0,0,420,80,13,13,0,0.34,0.6
GVKHAN#1705,3883,13215,23,4451,0,0.05,12,8,0,26,0,7,1,1,0,0,0,8749,3,1,1,1,0,6,0,6,13,0,1,0,2,0,720,81,14,15,0,0.28,0.04
naz#1141,1712,152192,420,44232,5,0.05,42,74,0,278,0,109,5,11,2,4,0,106147,31,12,6,12,1,60,3,107,164,0,0,0,39,0,7200,1103,117,216,1,0.17,0.47
LogicYS301#2572,1962,4714,12,0,0,0.02,3,2,0,9,0,6,0,1,0,1,0,4713,2,0,1,1,0,3,0,2,4,0,0,0,0,0,240,0,8,3,0,0.33,1.0
HavelJester#1786,2097,1097,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1097,1,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,1,0,0,0.35,1.0
toxicology#11146,2722,7007,15,1920,0,0.02,2,0,0,16,0,8,0,1,1,0,0,4931,2,1,0,1,0,3,1,4,5,0,0,0,2,0,240,9,11,13,0,0.27,0
stroqles#2937,2331,9641,20,4733,0,0.04,21,5,0,9,0,1,0,0,0,0,0,4554,0,0,0,0,1,1,0,1,4,0,0,0,1,0,360,0,6,6,0,0.56,0
Vinizao47#1958,2038,2950,9,0,0,0.05,3,4,0,7,0,4,0,0,0,0,0,2774,1,0,0,0,0,2,0,1,0,0,0,0,3,0,240,0,3,5,0,0.17,0
Toast#12314,3074,6159,9,3473,0,0.05,2,3,0,3,0,0,0,0,0,0,0,2686,0,0,0,0,0,0,0,2,7,0,0,0,0,0,180,0,2,2,0,0.35,1.0
JamieJones#21384,2622,2439,4,924,0,0,0,2,0,2,0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,1,7,0,0,0,0,0,120,0,2,1,0,0.35,0
GamingFatMan#1849,1346,23521,78,4254,1,0.03,23,36,0,46,0,19,4,4,0,0,0,19265,6,3,2,1,0,8,0,17,160,0,1,0,7,0,2040,60,15,35,0,0.26,0.01
Thureon#2361,2261,49234,103,13417,1,0.07,46,15,0,96,0,46,1,4,0,3,0,35592,9,3,2,5,0,12,3,33,55,0,0,0,13,0,2220,382,43,78,0,0.25,0.65
ElitePhoenix#11221,1862,226482,591,0,7,0.03,189,139,0,578,0,238,11,24,5,8,0,0,73,18,29,27,0,68,7,230,447,0,0,0,63,0,14400,1680,241,461,11,0.21,0.31
cdscoates#2773,2213,5387,13,957,1,0.12,9,0,0,10,0,4,0,1,0,1,0,4429,2,1,1,1,0,2,0,5,10,0,0,0,1,0,240,15,4,9,0,0.24,1.0
sebi#22150,3000,1629,1,114,0,0.16,1,2,0,1,0,0,0,0,0,0,0,1515,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0.2,0
Yikamizi#4625,2891,3989,9,336,0,0.07,7,3,0,4,0,2,0,0,0,0,0,3452,0,0,0,0,0,1,0,2,9,0,0,0,1,0,180,0,2,4,0,0.3,0.32
PainTer#2801,3331,103995,218,24666,6,0.1,280,35,0,163,0,78,3,7,0,4,0,76425,20,5,12,3,0,44,4,51,240,0,0,0,21,0,3600,992,117,98,1,0.35,0.51
