battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,enemies_emp'd,enemies_hacked,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Orabunny#11733,1930,165,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0.17,0
FirstComing#1230,2927,9635,1656,0,0,0,14,0,23,25,28,0,12,0,1,0,1,0,6692,3,1,2,1,0,1,19,96,12,1,0,1,0,840,60,0,0.31,0.93
jayt#1768,3067,2198,179,0,0,0,2,0,4,4,12,0,1,0,0,0,0,0,2018,1,0,0,0,0,0,2,16,5,0,0,0,0,180,0,0,0.38,0
Vidsavage#1338,2143,2591,379,0,0,0,4,0,12,9,14,0,3,0,0,0,0,0,2012,0,0,0,0,0,0,3,29,4,0,0,0,0,240,36,0,0.3,1.0
TH4L1#2535,3760,1829,719,0,0,0,2,0,5,3,6,0,1,0,0,0,0,0,882,0,0,0,0,0,0,3,10,3,0,0,0,0,60,0,0,0.64,1.0
lanbai#11668,2702,7153,0,0,0,0,2,0,35,9,9,0,9,0,1,0,1,0,0,1,0,0,0,1,0,9,19,6,0,0,1,0,480,95,0,0.3,1.0
Patino#11182,2516,22562,5117,1,0,0,22,0,57,48,86,0,21,2,3,0,1,0,15922,4,3,0,1,2,0,18,134,33,0,0,3,0,1920,154,0,0.25,0.32
Revered#21478,2608,2108,59,0,0,0,4,0,8,6,10,0,4,0,1,0,0,0,2006,2,1,0,1,1,0,2,10,1,0,0,2,0,300,19,2,0.37,0.92
ELTULON#1756,2480,1730,0,0,0,0,1,0,8,1,2,0,0,0,1,0,1,0,1714,2,2,0,0,0,0,2,5,2,0,0,0,0,180,0,0,0.33,1.0
Desliced#1605,2529,10095,1850,0,0,0,8,0,6,14,20,0,3,0,0,0,0,0,3987,1,0,1,0,0,0,5,30,6,0,0,1,0,420,4,4,0.38,0.06
PowerPT#21222,2771,408,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,9,0,0,0,0,0,57,0,0,0.37,0
Lime#12868,4123,49704,0,0,0,0,174,0,106,121,170,0,39,15,18,0,2,0,0,12,6,1,5,3,4,28,317,41,0,0,8,0,7200,408,9,0.39,0.12
Kraazy#21373,2848,3748,304,0,0,0,7,0,2,8,15,0,1,0,0,0,0,0,2575,1,1,0,0,0,0,0,17,1,0,0,0,0,240,71,0,0.44,0.54
Smirnoff#1464,3527,17863,2122,0,0,0,15,0,49,28,50,0,23,1,1,0,1,0,12099,3,1,1,2,2,1,25,92,17,1,0,7,0,1320,384,0,0.4,0.43
Zzonic#21131,2133,124,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0,0.6,0
enzoskateboy#2248,2892,1513,0,0,0,0,1,0,2,2,5,0,1,0,0,0,0,0,838,0,0,0,0,0,0,0,3,2,0,0,0,0,60,0,0,0.44,0
kdaddy#1789,1939,708,224,0,0,0,2,0,2,2,2,0,1,0,0,0,0,0,475,1,0,0,1,0,0,0,6,1,0,0,1,0,120,0,1,0.5,1.0
Delirious#1330,2584,19054,5538,0,0,0,22,0,40,25,53,0,7,1,2,0,1,0,10136,4,2,1,1,1,0,19,219,23,0,0,1,0,1380,105,9,0.39,0.59
MaoTseTung#11683,2065,7249,633,0,0,0,10,0,16,18,28,0,6,1,1,0,0,0,5122,1,1,0,1,3,0,6,15,9,1,0,2,0,600,0,0,0.35,0.47
howl#11397,2961,2915,287,0,0,0,7,0,4,3,13,0,0,1,1,0,0,0,2527,1,1,0,0,0,0,2,15,3,0,0,0,0,480,0,0,0.29,0.14
Frapplehok#1367,1687,29841,4616,0,0,0,50,0,66,36,76,0,25,3,4,0,1,0,20208,11,4,4,4,1,0,46,363,20,1,1,1,0,2460,248,0,0.35,0.18
Bremen#4777,2895,176,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.85,0
Liamavtal#11928,1768,2047,1105,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,312,1,0,0,0,0,0,0,4,0,0,0,0,0,120,0,1,0.31,0
BrunoX#2203,2404,2997,0,0,0,0,6,0,12,0,6,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4,8,3,0,0,0,0,360,0,0,0.34,0.87
MannyDM#1107,3360,1941,144,0,0,0,6,0,7,2,10,0,1,0,0,0,0,0,1797,1,1,0,0,0,0,2,36,4,0,0,0,0,240,0,0,0.26,0.69
KKB#21797,3209,1816,289,0,0,0,6,0,2,2,6,0,0,0,0,0,0,0,868,1,0,1,0,0,0,0,0,1,0,0,0,0,180,0,0,0.35,0
Carrynheim#2864,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Symmetra#11300,3498,71799,11619,3,0,0,81,0,127,141,217,0,42,6,9,0,3,0,47696,16,13,0,3,9,2,42,494,72,1,1,10,1,3600,421,3,0.34,0.3
Fraantic#2594,2377,216956,26098,15,0,0,197,0,568,393,661,0,219,8,25,1,16,0,150735,77,37,8,32,5,2,198,1294,271,0,1,49,1,14400,2091,49,0.38,0.65
DRE4MER#11248,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.23
Doomy#2942,2759,435,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,5,0,0,0,0,0,55,0,0,0.4,0
stuckinplat#1250,2571,1109,80,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,1029,0,0,0,0,2,0,0,0,0,1,0,4,0,180,0,0,0.24,0.32
Trevmeister#11482,2914,12916,2167,0,0,0,12,0,37,33,49,0,15,0,1,0,1,0,10443,1,0,1,0,1,1,22,98,26,1,0,2,0,900,400,0,0.37,1.0
Regieez#2773,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
octopyska#2893,2824,20119,2207,0,0,0,33,0,54,40,80,0,31,1,3,0,1,0,15078,5,3,0,2,3,0,19,122,28,1,0,9,0,1980,171,1,0.36,0.56
Zeman#21615,2532,3206,1146,0,0,0,2,0,5,0,2,0,2,0,0,0,0,0,1183,0,0,0,0,0,0,2,12,0,0,0,1,0,60,0,0,0.47,0
Kzone#2558,3243,5060,977,0,0,0,2,0,9,10,16,0,5,0,0,0,0,0,3085,1,0,0,0,1,0,2,22,9,0,0,0,0,300,3,0,0.48,0
Rulz#21323,2646,248,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,42,0,0,0.24,0
ShockMaster#11217,822,1540,909,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,615,0,0,0,0,0,0,1,4,0,0,0,0,0,120,0,0,0.5,0
JaegerBomb81#1644,3358,754,450,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,304,0,0,0,0,0,0,0,1,1,0,0,0,0,60,0,0,0.18,1.0
Robopanda95#1743,1679,123108,23731,1,0,0,174,0,275,181,233,0,106,8,13,1,5,0,69584,35,9,10,17,21,3,102,1030,75,1,0,17,0,7200,835,3,0.26,0.36
Spectro#11365,3153,24788,2908,1,0,0,23,0,65,40,70,0,29,2,3,0,1,0,19253,9,2,4,3,2,0,31,217,29,1,0,6,0,2040,425,0,0.44,0.18
DrButthurt#11976,2202,1169,611,0,0,0,4,0,1,4,5,0,0,0,0,0,0,0,558,1,0,1,0,0,0,0,10,1,0,0,0,0,240,0,0,0.32,0
Mars#13344,3764,1011,32,0,0,0,2,0,2,3,7,0,2,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,1,0,120,0,0,0.31,1.0
Hazabean#1477,2844,2758,323,0,0,0,5,0,6,4,7,0,1,0,0,0,0,0,1533,0,0,0,0,0,0,2,18,2,0,0,1,0,240,0,0,0.41,0
Howlerloud#2113,4096,1040,0,0,0,0,0,0,8,4,7,0,5,0,0,0,0,0,1040,0,0,0,0,1,0,5,4,6,1,0,0,0,60,21,0,0.32,1.0
IotaBenoit#1466,2296,1802,0,0,0,0,1,0,14,3,6,0,5,1,1,0,0,0,1800,0,0,0,0,0,0,3,3,6,0,0,0,0,300,0,1,0.23,0
napazkun#2440,3271,10769,1594,0,0,0,10,0,17,16,32,0,11,1,1,0,0,0,6406,2,1,0,2,0,0,2,18,9,0,0,1,0,660,58,1,0.33,0
King#110862,3355,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.42,0
Dasqu#2815,1657,85019,4451,0,0,0,124,0,228,125,244,0,79,8,13,0,5,0,21602,21,9,4,9,2,0,88,776,71,0,1,24,1,7200,322,34,0.34,0.36
z0rzzzz#1649,2360,833,75,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,758,0,0,0,0,0,0,0,3,0,0,0,0,0,60,0,0,0.39,0
MrMeaty#11483,3333,920,220,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,701,1,1,1,0,0,0,0,0,1,0,0,0,0,60,0,0,0.28,0
Detendu#6778,1815,4212,0,0,0,0,6,0,12,5,12,0,4,0,1,0,1,0,0,3,2,1,0,0,0,4,39,5,0,0,1,0,480,20,6,0.33,0.99
DrunkZoZol#2515,2201,1863,216,0,0,0,2,0,3,2,3,0,1,0,0,0,0,0,706,1,0,0,0,0,0,1,22,0,0,0,0,0,180,0,1,0.36,0.3
Keybae#1354,2316,1058,232,0,0,0,2,0,2,0,3,0,1,0,0,0,0,0,826,1,0,0,0,0,0,1,9,2,0,0,0,0,120,0,0,0.37,0
Spook#11582,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DaHippo#1216,1753,451,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.38,0
Killblue#1748,2057,1400,224,0,0,0,1,0,5,4,6,0,2,0,0,0,0,0,1176,1,0,0,0,1,0,3,17,1,1,0,1,0,120,14,0,0.46,1.0
bobshmo#1233,2789,27967,5693,0,0,0,29,0,54,55,102,0,18,1,3,0,2,0,16919,8,3,2,3,1,0,20,188,37,1,0,2,0,2160,244,0,0.37,0.74
SemiProWidow#1828,2657,8028,1836,1,0,0,9,0,16,18,28,0,5,1,1,0,0,0,6191,3,3,0,0,0,0,7,51,9,0,0,1,0,780,38,0,0.48,0
toban#11420,2117,16902,4348,0,0,0,19,0,37,31,63,0,7,1,3,0,2,0,8702,2,2,0,1,2,0,16,130,22,1,0,2,0,1680,0,8,0.22,0.61
deathmaster#1851,1893,2383,0,0,0,0,2,0,9,7,15,0,3,0,0,0,0,0,2383,1,1,1,0,1,0,5,57,7,1,0,0,0,180,99,0,0.34,0
DefaNeT#2464,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1.0
Hackisucker#2447,2501,552,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,120,0,0,0.5,0
Vurplex#21261,1646,508,176,0,0,0,5,0,4,0,2,0,1,0,0,0,0,0,332,1,0,0,0,0,0,2,11,2,0,0,0,0,180,0,0,0.32,0
Noel#1571,3546,70135,10315,0,0,0,63,0,164,125,260,0,62,4,7,1,2,0,53552,16,8,2,6,1,0,74,443,93,0,0,15,0,3600,833,3,0.39,0.37
Dev#2916,2086,836,0,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0.53,0
drwatkins9#1361,2534,10299,1235,0,0,0,20,0,17,29,55,0,4,1,2,0,1,0,8064,5,3,1,0,0,0,12,146,21,1,0,1,0,1320,96,0,0.39,0.46
SoyLaCrema#2522,1711,473,32,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.37,0
Xyin#11147,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MMA#2379,2864,392,0,0,0,0,2,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,60,0,0,0.3,0
Museifu#21565,2296,246,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0.21,0
Eggxpert#1117,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0
ChaoticWeabo#2283,1315,810,0,0,0,0,9,0,0,0,2,0,0,1,1,0,0,0,563,1,0,0,1,0,0,0,31,0,0,0,0,0,360,0,0,0.45,0
MisterM#21445,2612,633,48,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,12,0,0,0,0,0,58,0,0,0.45,0
CorgiButts#11849,3437,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,7,0,0,0,0,0,29,0,0,0.5,1.0
RECKLESS#22713,2579,232,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.34,0
PreacherBaby#21454,2437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
HotDog#21170,2177,5720,1588,0,0,0,8,0,16,11,21,0,8,1,1,0,0,0,4034,2,2,0,0,0,0,10,83,8,1,0,1,0,480,38,0,0.2,0.16
Strawman#21895,2728,152,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0.32,0
NMD#11419,3011,1874,255,0,0,0,3,0,3,4,6,0,0,0,0,0,0,0,1619,0,0,0,0,0,0,0,4,2,0,0,0,0,120,0,0,0.38,0
LazyTitan#120844,3150,988,0,0,0,0,3,0,4,3,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,120,0,0,0.2,0
RawPLowPLow#2543,3201,20182,3903,0,0,0,24,0,47,30,68,0,14,2,2,0,0,0,11490,4,2,1,1,0,0,24,233,22,1,0,2,0,1680,344,1,0.29,0.12
Towser#1402,2621,813,0,0,0,0,3,0,1,2,4,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,1,1,0,0,0,0,60,0,0,0.44,1.0
Strecci#21259,3338,598,450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,2,0,0,0,0,0,37,0,0,0.27,0
delnamas#2865,2288,6714,1192,0,0,0,9,0,10,6,19,0,2,1,1,0,0,0,4216,3,1,1,1,0,0,4,41,6,0,0,0,0,360,87,0,0.34,0.1
MeesterC#1325,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
GaiaCrystal#1838,2572,183,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,183,1,0,0,0,0,0,0,14,0,0,0,0,0,60,0,0,0.22,0
Duck#12198,1781,1709,304,0,0,0,8,0,9,4,6,0,5,0,0,0,0,0,1293,0,0,0,0,0,0,2,11,3,0,0,0,0,360,0,0,0.19,1.0
MortyBalkman#1292,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1.0
BI0CHEM#1939,1795,605,24,0,0,0,5,0,1,0,2,0,1,0,0,0,0,0,580,1,0,0,1,0,0,0,21,0,0,0,0,0,180,0,1,0.39,0
kryma#21535,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
SKESAVAN#1881,2516,1198,256,0,0,0,3,0,1,6,6,0,1,0,0,0,0,0,942,0,0,0,0,0,0,1,10,0,1,0,1,0,60,6,0,0.32,0
NitroSplicer#1633,2454,4220,850,0,0,0,5,0,10,4,9,0,6,0,0,0,0,0,2470,2,0,0,1,0,0,5,21,2,0,0,2,0,240,0,0,0.43,0
Magic#32675,1667,72,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,15,0,0,0,0,0,48,0,0,0.16,1.0
yabooks7#1252,1512,2561,212,0,0,0,8,0,10,11,16,0,4,0,0,0,0,0,2277,2,1,1,1,1,0,5,25,2,0,0,0,0,420,0,0,0.25,0
force#31262,2241,1111,440,0,0,0,2,0,3,5,7,0,1,0,0,0,0,0,671,1,0,0,0,0,0,0,7,0,0,0,0,0,60,0,0,0.33,0
HYVER#2203,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Nicolini#21930,3100,233633,37282,5,0,0,215,0,541,418,731,0,193,7,21,1,12,0,153834,66,30,18,18,6,4,237,1982,285,0,0,30,0,14400,3690,1,0.37,0.61
Farrell#2970,1655,1101,0,0,0,0,3,0,7,2,5,0,5,0,0,0,0,0,1093,0,0,0,0,0,0,2,19,4,0,0,1,0,240,0,0,0.2,0.51
Flyzor#1824,2661,9605,1242,0,0,0,18,0,17,18,34,0,5,1,1,1,0,0,6041,3,1,0,2,0,0,5,89,12,0,0,2,0,1140,48,0,0.25,0.02
Shancamilo#1780,2601,13488,2696,0,0,0,7,0,21,15,33,0,9,1,1,0,0,0,6947,2,1,0,1,0,0,11,106,14,0,0,2,0,780,109,1,0.32,0.3
Hadrem#1496,2553,11692,1200,1,0,0,8,0,34,26,42,0,14,0,1,0,1,0,7791,3,1,0,1,1,2,16,37,24,1,0,2,0,960,66,1,0.38,1.0
YaBoiDaVinci#1418,2558,4860,0,0,0,0,9,0,6,5,20,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,41,4,0,0,0,0,480,49,0,0.45,0.64
speedy109#1461,1187,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,47,0,0,0,0
Dontjudgeme#11719,1224,346,96,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,1,10,0,0,0,0,0,60,0,0,0.41,0
Deko#1628,2152,285,48,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,6,0,0,0,0,0,120,0,1,0.38,0
Dayo#21182,2565,198,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0.22,0
itsleo#11281,2395,946,296,0,0,0,3,0,4,0,0,0,2,0,0,0,0,0,650,1,1,0,0,0,0,1,5,0,0,0,2,0,120,0,0,0.25,1.0
S4LaMe#11996,2390,15797,1471,0,0,0,18,0,41,32,66,0,15,0,2,0,1,0,9800,4,2,0,2,1,0,15,150,22,0,0,3,0,1500,264,5,0.37,0.82
S2KInVeRTeD#1112,3974,5775,927,0,0,0,7,0,7,11,19,0,1,0,1,0,0,0,3567,1,1,0,0,0,0,2,27,4,0,0,0,0,360,0,0,0.44,0.7
Ryzured#1380,2577,3777,0,0,0,0,2,0,12,2,2,0,5,0,1,0,1,0,0,5,2,0,3,0,0,6,24,1,0,0,0,0,300,0,3,0.3,1.0
YoshiTv#1137,2718,48,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.05,0.48
JuHGaNoMeTrY#11494,3005,894,72,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,7,0,0,0,0,0,120,0,0,0.44,1.0
BizonABP#1134,1419,620,56,0,0,0,1,0,3,5,6,0,3,0,0,0,0,0,564,1,0,0,0,0,0,2,12,1,0,0,1,0,120,0,0,0.32,0.18
Fluffywolf#2663,2925,1456,128,0,0,0,4,0,1,3,8,0,1,0,0,0,0,0,1328,1,0,1,0,0,0,0,18,2,0,0,1,0,180,0,0,0.47,0
xToasT#2584,3705,2634,891,0,0,0,2,0,9,3,4,0,3,0,0,0,0,0,1740,0,0,0,0,0,0,1,5,3,0,0,0,0,180,3,2,0.27,1.0
Montagefabse#2706,3409,40,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
greygh05t#1456,2455,2234,142,0,0,0,7,0,14,6,12,0,7,0,1,0,0,0,2091,1,0,0,0,0,1,7,34,5,0,0,1,0,360,0,0,0.36,0.76
DarkBeldin#2872,1365,267,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,235,1,0,1,0,0,0,0,15,0,0,0,0,0,60,0,0,0.43,0
michael#41746,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Harpist#11588,2831,1240,0,0,0,0,4,0,8,0,5,0,3,0,1,0,0,0,1240,1,0,1,0,0,0,6,7,3,0,0,0,0,300,21,0,0.36,0.05
Froksimo#2125,3301,2537,176,0,0,0,4,0,4,6,6,0,2,0,0,0,0,0,1964,0,0,0,0,1,0,0,2,0,1,0,0,0,240,0,3,0.35,0
KuroSombra#1846,2322,216923,22512,5,0,0,190,0,485,341,484,0,198,9,19,1,10,0,71885,59,23,16,20,7,3,201,1353,158,0,0,43,1,14400,1847,9,0.38,0.49
iShadow#21680,1937,19352,3099,1,0,0,14,0,56,31,69,0,18,0,1,0,1,0,12133,6,3,2,0,2,0,32,207,21,1,0,3,0,1380,491,0,0.31,0.91
Kai#13430,2482,405,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,405,0,0,0,0,0,0,2,14,0,0,0,1,0,33,0,0,0.38,1.0
DpsFrosty#11451,2555,10098,624,0,0,0,5,0,17,17,27,0,5,1,1,0,0,0,4674,2,1,0,0,0,1,12,60,14,0,0,0,0,480,148,2,0.42,0.12
Rashiew#2344,2080,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,5,0,0,0,0,0,56,0,1,0.15,0
TIMPALICIOUS#2519,2445,7098,552,0,0,0,6,0,13,6,6,0,7,0,1,0,0,0,4882,2,1,0,1,0,0,6,73,4,0,0,2,0,540,5,2,0.29,0.49
Untrustable#11162,1803,597,200,0,0,0,4,0,2,2,3,0,0,0,0,0,0,0,334,1,1,0,0,0,0,2,19,1,0,0,0,0,240,0,0,0.1,0.0
OCK#2879,3053,3988,64,0,0,0,4,0,21,8,21,0,14,0,1,0,1,0,3924,3,1,1,1,0,0,4,5,9,0,0,2,0,360,16,0,0.31,1.0
Gymby#1391,1023,136,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0.15,0.87
Slothify#1922,2452,24340,4119,0,0,0,43,0,78,49,103,0,29,3,3,0,1,0,17379,7,4,0,3,0,3,36,249,40,0,0,6,0,2820,167,0,0.33,0.22
Mike#13435,2580,1768,847,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,896,1,0,0,1,0,0,0,0,2,0,0,0,0,180,0,0,0.33,0.87
OpfeKuacha#2587,3574,1040,606,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,433,1,0,1,0,0,0,0,17,0,1,0,0,0,120,1,0,0.48,0.04
dysba#1512,2961,7307,629,0,0,0,5,0,16,12,21,0,8,0,1,0,0,0,6094,2,1,1,0,0,0,7,30,4,0,0,3,0,540,55,0,0.4,0.15
TitanGhinz#2981,1775,2258,385,0,0,0,4,0,3,6,9,0,0,1,2,0,0,0,828,2,1,0,1,0,0,1,12,2,0,0,0,0,300,0,0,0.29,0.17
KonfusedFish#1782,2669,1172,258,0,0,0,5,0,0,2,9,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,26,2,1,0,0,0,240,0,0,0.17,0
Crow#14416,2200,181,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0.14,0
Kafel#2268,2481,9385,1151,0,0,0,25,0,23,14,32,0,8,1,2,0,0,0,6723,3,2,1,1,0,0,12,114,14,1,0,1,0,1320,170,0,0.32,0.07
xLederhosenx#1478,2091,2784,274,0,0,0,5,0,5,5,11,0,3,1,1,0,0,0,2477,2,1,0,2,0,0,1,26,1,0,0,0,0,240,0,1,0.45,0
Iena#21323,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
darthbaini#1807,1782,305,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,305,1,0,0,0,0,0,0,7,0,0,0,0,0,120,0,0,0.31,0.42
Pyper#3555,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.0
FrozenFerret#2846,3233,5663,229,0,0,0,10,0,17,15,29,0,6,0,1,0,0,0,4930,2,0,0,1,0,0,5,44,11,1,0,2,1,660,23,4,0.37,0.35
logic#12329,2903,15221,2230,0,0,0,9,0,36,23,33,0,13,0,1,1,0,0,11410,3,2,0,1,2,1,18,85,17,0,0,3,0,960,111,1,0.41,0.29
Magic#23868,2283,2297,8,0,0,0,2,0,8,6,7,0,4,0,0,0,0,0,2236,1,0,0,0,0,0,1,0,2,0,0,1,0,180,66,0,0.38,0.04
Hectari#2204,2623,834,0,0,0,0,3,0,5,2,7,0,3,0,0,0,0,0,834,0,0,0,0,0,0,2,8,2,0,0,2,0,120,0,0,0.33,0
Savi#21660,4164,3830,168,0,0,0,2,0,6,6,6,0,0,0,0,0,0,0,3663,0,0,0,0,0,1,3,8,2,0,0,0,0,60,42,0,0.34,1.0
H3LLH0UND#11687,2508,28385,3999,1,0,0,50,0,91,77,125,0,28,1,6,0,4,0,20563,10,5,0,4,1,0,42,282,46,0,0,3,0,3480,18,0,0.33,0.74
M0lesterM00n#1318,1412,63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0.19,0
Mumin#2316,2706,594,16,0,0,0,2,0,2,0,1,0,2,0,0,0,0,0,578,0,0,0,0,0,0,1,2,0,0,0,0,0,60,0,0,0.52,0
Memesbehere#1379,2969,14753,4033,0,0,0,26,0,35,13,37,0,14,1,2,0,1,0,7485,5,3,2,0,1,0,21,191,12,0,0,4,0,1440,28,4,0.39,0.44
T0mmy2007#1299,2661,933,0,0,0,0,2,0,4,1,3,0,2,0,0,0,0,0,933,0,0,0,0,0,0,0,4,2,0,0,0,0,60,0,0,0.37,1.0
Infinity#23321,3466,4316,514,0,0,0,1,0,13,6,11,0,2,0,0,0,0,0,2447,2,1,0,0,0,0,3,9,8,0,0,0,0,240,107,0,0.38,1.0
