battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,dragonstrike_kills,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,recon_assists,scatter_arrow_kills,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Keithen#1252,3553,52502,12886,2,0.07,28,28,0,12,88,0,54,1,4,0,3,0,39264,12,4,4,4,1,0,19,120,0,0,18,28,0,10,0,1920,438,5,0.29,0.69
Cloude#1896,2462,21126,9229,0,0.06,7,19,0,2,24,0,14,1,2,0,0,0,11547,4,2,1,1,0,0,7,17,0,1,9,7,0,4,0,1200,18,0,0.2,0.06
CapFlynn#1592,2147,450,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,0,0,0.11,1.0
WifiFish#1890,2800,51637,17222,0,0.05,21,31,0,11,65,0,43,3,4,0,1,0,33296,9,4,3,3,0,0,11,11,0,0,29,25,0,20,0,2700,199,3,0.2,0.31
fides#21628,2931,15480,2956,0,0.06,11,22,0,1,14,0,10,1,2,0,1,0,12516,6,3,2,1,0,0,3,16,0,0,3,4,0,2,0,1140,38,2,0.24,0.29
Mannys0613#1514,1520,7368,1188,0,0.07,5,4,0,2,17,0,14,0,1,0,0,0,6029,2,0,2,0,0,0,9,17,0,0,0,8,0,9,0,300,150,1,0.31,0.69
Zalapenos#1606,3007,1440,1113,0,0.07,1,1,0,0,1,0,1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,0.48,0
Bold#11159,2229,21537,8456,0,0.06,6,16,0,4,23,0,13,1,1,0,0,0,12992,2,2,0,0,0,1,7,202,0,0,7,4,0,1,0,960,18,0,0.16,0
pYna#21897,3940,14233,3039,0,0.03,4,12,0,1,17,0,15,1,1,0,0,0,11051,3,1,1,1,0,0,5,12,0,0,2,8,0,6,0,840,0,0,0.28,0
ubukrul#2180,4117,4402,0,0,0.02,1,1,0,0,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,18,0,0,0,2,0,0,0,120,0,0,0.3,1.0
Owlki#1170,2972,36852,10221,0,0.06,17,36,0,3,63,0,46,1,3,0,2,0,25960,10,2,4,4,2,0,26,114,0,0,28,25,0,8,0,1920,192,0,0.24,0.68
Flagship#11479,2299,43062,9814,0,0.05,19,42,0,9,68,0,45,3,4,0,1,0,33020,11,2,5,4,1,1,23,158,0,0,11,22,0,17,0,2520,103,1,0.24,0.28
GamingGhost#11333,2401,1378,0,0,0.07,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,1,0,0,0,60,0,0,0.31,0
samsamim#1954,2009,7578,2107,0,0.08,4,5,0,2,13,0,7,1,1,0,0,0,4791,2,1,1,0,0,0,5,39,0,0,2,3,0,0,0,420,4,1,0.18,0.42
deadshot#12142,3092,7096,670,0,0.13,8,7,0,0,10,0,9,0,0,0,0,0,6426,2,1,0,0,0,0,2,11,0,0,2,3,0,2,0,420,0,0,0.3,0
Mistake#1598,3000,33289,12315,1,0.05,17,26,0,9,61,0,44,1,2,0,1,0,20674,6,1,4,1,0,1,24,74,0,0,29,20,0,13,0,1740,457,1,0.3,0.43
CupcakePuns#1641,2361,9622,1912,0,0.08,6,10,0,3,17,0,13,1,1,0,0,0,7710,2,1,1,1,0,0,6,27,0,0,5,5,0,1,0,600,92,0,0.19,0.37
mDvna#1493,3054,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
Myzterious#11310,2220,10248,0,0,0.04,4,12,0,1,7,0,3,1,1,0,0,0,0,2,1,0,1,0,0,2,10,0,0,0,2,0,2,0,540,0,0,0.27,0.26
Deku#21575,3669,4767,1137,0,0.08,3,2,0,0,10,0,7,0,0,0,0,0,3493,0,0,0,0,0,0,4,13,0,1,3,4,0,1,0,120,93,0,0.39,0
Snitt#2589,2577,239,125,0,0,0,1,0,0,1,0,1,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0.33,0
Garebear#1458,3048,16204,5633,0,0.05,8,7,0,2,26,0,13,0,1,0,1,0,10196,2,0,0,1,0,0,9,35,0,0,11,4,0,1,0,660,50,0,0.33,0.71
Mafin#11522,2074,11052,0,0,0.14,15,20,0,1,17,0,11,2,2,0,0,0,0,3,1,1,1,0,0,6,46,0,0,0,3,0,1,0,1080,0,0,0.24,0.03
Chen#1408,3008,20016,6892,1,0.06,8,13,0,5,22,0,11,1,2,0,1,0,12909,4,1,1,1,0,0,11,88,0,0,5,2,0,3,0,1020,0,1,0.17,0.42
KVA#11494,2830,7542,1629,0,0.06,3,4,0,4,10,0,8,0,0,0,0,0,5838,1,0,1,0,0,0,1,0,0,0,0,2,0,5,0,300,27,0,0.2,1.0
DeusVult#22557,3000,6234,1569,0,0.03,2,6,0,0,8,0,4,0,0,0,0,0,4399,2,1,0,0,0,0,4,22,0,1,5,4,0,3,0,360,25,1,0.28,0.46
NicoNico#3142,1669,4391,1518,0,0.04,1,5,0,1,9,0,4,0,1,0,0,0,2414,1,0,1,0,0,0,5,14,0,0,1,1,0,2,0,300,0,1,0.13,0.53
AcidSwim#1872,1326,1684,771,0,0,0,2,0,0,3,0,2,0,0,0,0,0,914,1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,120,0,0,0.22,0.98
johnnydamage#1535,2267,3345,0,0,0.12,4,0,0,0,8,0,6,0,1,0,1,0,0,2,2,0,0,0,0,1,3,0,0,0,2,0,2,0,300,20,0,0.22,1.0
Gengar#21611,2643,8175,1993,0,0.14,8,5,0,2,12,0,9,0,0,0,0,0,6182,1,0,0,0,0,0,7,13,0,0,2,3,0,1,0,300,11,0,0.22,0.27
Synclare#11993,3098,46038,14220,0,0.1,30,52,0,11,62,0,40,3,4,0,0,0,31735,8,3,4,1,0,0,23,286,0,0,18,18,0,13,0,2760,139,0,0.24,0.06
pugaffka#2739,2950,2293,679,0,0.06,1,1,0,0,2,0,1,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60,0,2,0.2,0
markhare#1140,2533,122826,31053,1,0.07,66,90,0,39,252,0,155,3,11,0,7,0,89941,36,11,9,16,3,4,124,741,0,0,89,58,0,35,0,7200,1110,1,0.26,0.67
TheatreThug#11572,2288,25280,9970,0,0.05,9,16,0,2,38,0,28,1,1,0,1,0,15198,4,1,2,1,0,0,9,46,0,1,10,16,0,9,0,1140,208,0,0.21,0.6
JacksonH#1189,2228,649,47,0,0,0,1,0,0,1,0,1,0,0,0,0,0,602,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,40,0,0,0.21,0
Syforce#1515,1913,108244,23825,0,0.05,52,91,0,28,193,0,119,3,10,0,6,0,83148,16,8,4,4,1,3,82,199,0,0,56,56,0,37,0,3600,367,0,0.25,0.62
Minty#11159,3112,25571,3834,0,0.05,12,27,0,5,48,0,32,1,3,0,2,0,21357,4,1,1,2,0,0,12,31,0,0,2,20,0,14,0,1560,50,0,0.28,0.58
gdaka#2410,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Tapu#21696,2533,2544,1104,0,0.18,3,4,0,0,2,0,1,0,0,0,0,0,1440,1,0,0,0,0,0,1,12,0,0,3,1,0,0,0,180,0,0,0.11,0
maxings#1154,2861,17764,0,0,0.05,9,35,0,6,29,0,18,2,3,0,1,0,0,6,3,1,1,0,0,7,55,0,0,0,10,0,7,0,1800,56,1,0.21,0.22
Cortez#22563,2704,3074,0,0,0.13,4,3,0,0,7,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,3,0,3,0,240,0,0,0.23,0.36
EaroX#2904,1763,3603,1356,0,0.08,2,3,0,0,8,0,4,0,0,0,0,0,2140,2,0,0,1,0,0,3,2,0,0,4,2,0,2,0,300,0,0,0.11,0
EveA#11359,2354,24593,3789,0,0.01,3,22,0,5,51,0,36,1,3,0,2,0,20305,7,3,0,4,2,0,19,143,0,0,18,10,0,9,0,1440,386,0,0.29,0.53
Twisted#1693,2381,37666,7152,0,0.07,19,33,0,13,56,0,40,1,2,0,2,0,29892,5,3,1,1,1,1,24,45,0,1,15,15,0,12,0,1920,125,1,0.28,0.67
DeadlyFeet#146669,2175,39876,8413,0,0.07,22,39,0,8,75,0,52,3,4,0,1,0,31060,5,3,1,2,1,0,32,145,0,0,18,26,0,21,0,2880,218,0,0.22,0.14
SorcerusTuna#1352,3082,1078113,88492,24,0.04,475,652,0,271,1766,0,1138,38,73,2,33,0,196345,180,50,76,53,40,14,670,3904,0,0,129,488,0,254,1,50400,8991,84,0.34,0.46
IZAYOI#21341,2639,201623,42696,1,0.07,126,228,0,38,361,0,257,15,23,1,7,0,156703,35,14,10,12,6,1,108,545,0,0,94,121,0,79,0,10800,1439,16,0.24,0.32
Cameron#1391,3349,85327,19749,0,0.06,54,92,0,15,166,0,105,4,10,1,5,0,63800,16,5,2,8,1,0,35,127,0,0,64,56,0,36,0,3600,478,3,0.23,0.51
InNoCeNt#11862,2563,82521,24229,0,0.09,51,81,0,19,123,0,76,6,8,0,2,0,56577,18,7,4,7,1,1,34,413,0,0,32,36,0,26,0,3600,325,6,0.2,0.28
Inertial#11903,3504,2617,655,0,0.04,1,3,0,0,4,0,2,0,0,0,0,0,1842,1,0,0,0,0,0,2,4,0,0,2,2,0,2,0,180,6,1,0.28,0
hdbxbwba#2336,2764,144655,38466,2,0.05,60,102,0,40,267,0,181,3,11,0,8,0,100537,28,9,8,10,1,4,102,715,0,0,84,95,0,45,1,7200,915,19,0.25,0.71
Tricket#11809,2355,1296,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0,1,0.05,0.5
pracningbush#1849,2724,17917,3282,0,0.05,9,17,0,2,23,0,18,1,1,0,0,0,14622,2,1,0,1,0,0,10,46,0,0,8,7,0,3,0,840,130,0,0.33,0
Kai#13178,3215,754458,122721,12,0.06,431,478,0,199,1299,0,871,21,43,1,20,0,339775,102,28,39,35,3,12,465,2344,0,0,252,390,0,227,1,32400,7217,47,0.33,0.49
Kyo#21455,2742,113967,31631,2,0.08,71,100,0,28,216,0,146,8,12,0,3,0,81050,23,8,9,6,3,2,79,327,0,0,66,83,0,45,0,7200,970,8,0.22,0.29
PanzerChi#2534,2248,2669,723,0,0,0,1,0,0,3,0,2,0,0,0,0,0,1947,1,0,0,1,0,0,2,0,0,0,1,2,0,0,0,60,0,0,0.24,0
Slayer#15327,3000,158665,2868,7,0.08,120,87,0,43,335,0,242,3,11,0,8,0,14217,30,6,17,7,5,2,84,320,0,0,8,89,0,93,0,3600,2894,5,0.35,0.73
markth3gr3at#1828,2742,215081,63596,4,0.08,118,104,0,37,343,0,234,7,14,0,8,0,149917,34,9,15,11,2,1,118,454,0,0,92,123,0,66,0,7200,2069,11,0.22,0.53
RocketSkates#21160,2143,248068,77226,3,0.09,151,282,0,61,420,0,289,16,22,0,6,0,167374,50,26,10,14,0,1,154,719,0,0,59,112,0,88,2,14400,1171,10,0.25,0.27
Krzpy#1765,2159,23878,4729,0,0.06,13,17,0,11,44,0,26,1,1,0,0,0,19138,3,1,1,2,1,3,21,47,0,0,11,16,0,3,0,960,188,0,0.35,0.37
HenkeFan#21356,2905,6829,2773,0,0.05,2,6,0,0,6,0,4,1,1,0,0,0,3931,2,2,0,1,0,0,2,1,0,0,1,3,0,2,0,360,0,0,0.18,0
Blitz#12917,3654,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0.07,0
SpeedWeed#21387,3443,49590,7752,0,0.06,25,44,0,8,92,0,63,2,6,0,3,0,41802,5,2,0,2,1,0,27,126,0,0,29,27,0,20,0,3600,227,0,0.21,0.59
Daegu#11250,3670,4204,2043,1,0.1,2,2,0,0,6,0,3,1,1,0,0,0,2161,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,180,0,0,0.19,0
FireGaming13#1148,1332,24863,2687,0,0.04,10,32,0,8,52,0,41,1,4,0,2,0,21968,10,2,5,3,0,0,17,35,0,0,11,19,0,22,0,1800,181,0,0.24,0.58
pudoyper#1397,3305,2909,0,0,0,0,3,0,0,3,0,3,1,1,0,0,0,2909,2,1,1,1,0,0,1,0,0,0,1,2,0,1,0,120,0,0,0.34,0
Dreamfuel#21822,2319,2113,510,0,0.16,3,4,0,0,8,0,5,0,0,0,0,0,1603,1,1,0,0,0,0,3,2,0,0,0,1,0,1,0,180,0,0,0.23,0
Kreahzer#2524,1420,106,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.04,0
GeneHunter#2378,1434,90690,39739,1,0.05,23,31,0,14,89,0,50,7,8,0,1,0,50563,13,4,4,5,0,0,33,71,0,0,4,22,0,15,0,3600,135,2,0.15,0.1
FearBear#6415,2036,4512,2070,0,0.05,1,5,0,2,5,0,5,0,0,0,0,0,2442,1,0,1,0,0,0,2,10,0,0,0,3,0,1,0,180,0,0,0.2,0.76
Zatheroth#2124,2626,25724,9028,0,0.08,13,30,0,4,25,0,14,2,3,0,1,0,16158,4,1,0,2,0,0,6,15,0,0,10,9,0,5,0,1860,31,1,0.16,0.29
PhreshWater#1264,3056,3874,2253,0,0.05,1,5,0,1,2,0,1,0,0,0,0,0,1619,1,1,0,0,0,0,0,33,0,0,1,1,0,1,0,240,0,0,0.13,0
Roadrunner#1525,3000,1727,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0.3,0.96
Donut#12913,3751,50963,0,1,0.05,25,22,0,15,78,0,49,2,3,0,1,0,0,8,2,4,2,2,2,15,59,0,0,0,24,0,10,0,1920,419,2,0.32,0.36
KnoT#2518,3186,3680,399,0,0.09,3,4,0,0,8,0,2,0,1,0,0,0,3281,0,0,0,0,0,0,0,5,0,0,7,3,0,0,0,360,0,0,0.18,0.4
PR0B3Y#1503,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0
Suppungle#2195,2647,64632,21678,1,0.05,20,56,0,8,94,0,56,4,6,0,1,0,41873,14,3,6,5,0,0,38,288,0,0,34,36,0,17,0,3600,161,4,0.16,0.25
Kamino#21971,2634,11117,5733,0,0.03,2,13,0,0,14,0,6,1,1,0,0,0,5150,2,1,0,1,0,0,5,9,0,0,1,6,0,3,0,540,0,0,0.26,0
Ted#21441,3093,4640,125,1,0.04,2,3,0,2,12,0,7,0,0,0,0,0,4515,2,0,1,1,0,0,1,4,0,0,4,6,0,2,0,180,132,0,0.25,0
sunflejk#2404,3999,49948,11538,0,0.05,27,47,0,10,100,0,69,2,4,0,1,0,38080,7,2,3,3,0,0,17,94,0,0,37,35,0,14,0,2520,512,1,0.35,0.36
Dave#14950,2210,16613,6267,0,0.11,11,12,0,5,31,0,21,1,1,0,0,0,10346,2,1,1,0,1,0,8,32,0,0,1,6,0,4,0,900,47,0,0.19,0.16
Kyouken#21402,2744,1258,0,0,0.07,1,1,0,0,1,0,0,0,0,0,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0.46,0
SWARREN#1454,1858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
Cyldor#2401,2765,41758,7357,2,0.04,18,25,0,9,85,0,55,2,3,0,1,0,34148,12,4,5,2,0,0,35,124,0,1,14,27,0,12,0,2040,458,0,0.29,0.44
Sonmaxjos#2783,1127,3487,575,0,0.06,2,5,0,0,4,0,3,1,1,0,0,0,2812,1,1,0,0,0,0,0,0,0,0,3,1,0,2,0,300,0,0,0.17,0
Hayes#11704,2582,4640,1034,0,0.1,3,3,0,1,5,0,3,0,0,0,0,0,3451,0,0,0,0,0,0,4,30,0,0,2,0,0,0,0,180,21,0,0.2,1.0
WuTang#11880,1054,41928,8846,0,0.02,10,37,0,16,79,0,56,3,8,0,4,0,32011,8,3,1,4,0,0,31,203,0,0,41,37,0,25,0,3600,56,7,0.15,0.54
WhiteTPoison#1299,2264,31119,10698,0,0.08,17,38,0,2,35,0,22,2,3,0,0,0,18361,5,4,0,1,0,0,14,141,0,0,8,6,0,11,0,1920,54,3,0.2,0.15
EFFECT#31299,3223,13378,4383,0,0.04,4,9,0,1,25,0,16,0,1,0,1,0,8526,1,1,0,0,0,0,3,36,0,0,6,6,0,2,0,660,0,0,0.2,0.91
RoastMastr45#1444,3389,30688,7559,1,0.08,20,23,0,7,57,0,32,0,2,0,2,0,21443,5,1,3,0,1,0,21,130,0,0,23,22,0,6,0,1500,407,4,0.25,0.84
Negold#2434,3172,25117,5646,1,0.08,14,12,0,9,50,0,38,1,1,0,0,0,19112,4,0,3,0,0,2,24,159,0,0,15,19,0,7,0,1020,423,0,0.3,0.26
Nemesis#1738,1165,12625,4350,0,0.1,9,10,0,1,28,0,20,1,2,0,1,0,8274,3,1,2,1,0,0,11,21,0,0,5,7,0,6,0,1380,0,0,0.11,0.46
J0kin#1255,1441,400,0,0,1.0,2,0,0,0,2,0,2,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,18,0,0,0.25,0
Stealer#31370,1963,64628,12415,2,0.09,46,52,0,28,142,0,96,3,6,0,3,0,50863,20,7,9,4,0,4,54,299,0,0,44,49,0,32,0,3600,1112,5,0.2,0.55
Pay2Lose#11794,2525,1625,174,0,0.05,1,3,0,1,4,0,3,0,0,0,0,0,1451,1,1,0,0,1,0,0,9,0,0,1,1,0,1,0,120,0,0,0.23,1.0
RogueN8tive#1853,2050,888,195,0,0,0,1,0,0,2,0,1,0,0,0,0,0,694,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,60,0,0,0.22,0
Force#31268,3237,3236,1580,0,0.07,1,6,0,2,5,0,2,1,1,0,0,0,1656,2,1,1,1,0,0,1,32,0,0,1,0,0,1,0,300,52,0,0.12,0
Jazz#1403,3177,4055,1761,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2169,2,0,1,0,0,0,1,7,0,0,2,2,0,0,0,60,0,0,0.3,1.0
futurecalvin#1693,2558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0
ShadowJas#1156,2991,10157,1406,0,0.08,7,5,0,4,27,0,21,0,2,0,2,0,8749,2,1,0,1,0,0,3,10,0,0,5,7,0,4,0,660,82,0,0.21,1.0
DeadlyPants#112979,3086,325,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0.09,1.0
RKoon#2276,2733,2535,1261,0,0.09,1,5,0,0,1,0,1,0,0,0,0,0,1275,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,180,0,0,0.18,0
Calyon#21800,1875,28374,8783,0,0.07,12,18,0,5,40,0,21,0,2,0,2,0,19576,5,3,1,1,0,0,17,82,0,0,12,18,0,3,0,1320,297,1,0.19,0.92
LegendOfDust#1132,1525,17069,2297,1,0.13,16,9,0,6,24,0,17,0,1,0,1,0,14762,2,0,1,1,1,1,11,29,0,0,4,4,0,5,0,600,200,0,0.32,0.89
steak#2315,2362,1477,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0.3,0
GoodBlade380#1377,2658,86069,16920,1,0.1,59,79,0,23,169,0,108,4,7,0,3,0,65750,20,4,9,7,4,2,70,395,0,0,54,42,0,30,0,3600,343,9,0.23,0.4
Teagle#11328,1469,7616,5404,0,0.05,1,3,0,0,4,0,1,0,0,0,0,0,2087,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,240,0,0,0.2,1.0
Sans#11960,2640,657,250,0,0,0,1,0,0,1,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0.23,0
SweetBBQ#2267,2617,963,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,0,0,0.13,0
ZoeL#11571,3370,3336,1869,0,0.06,2,4,0,0,0,0,0,1,1,0,0,0,1467,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180,0,0,0.23,0
yellowdoor#2959,3000,595,250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0.21,0
Henker#21835,3924,10438,2651,0,0.02,2,8,0,0,12,0,4,1,1,0,0,0,7706,2,1,1,0,0,0,2,4,0,0,6,6,0,0,0,420,0,0,0.22,0
duncansmom#1159,2008,9758,1685,0,0.14,10,7,0,1,23,0,10,1,1,0,0,0,8072,3,1,1,1,0,0,11,48,0,0,5,2,0,1,0,660,115,0,0.18,0
manilamoney#1493,2750,1903,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1902,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,180,0,0,0.2,1.0
ButteredH0B0#1230,2471,18302,6121,1,0.03,4,11,0,4,23,0,16,1,1,0,0,0,12181,3,1,1,1,0,0,12,62,0,0,12,10,0,3,0,900,140,0,0.21,0.09
Globes#11611,2615,126484,31805,1,0.06,56,82,0,30,186,0,101,4,10,0,6,0,91336,21,10,7,5,0,0,42,143,0,0,59,64,0,29,0,3600,232,8,0.2,0.6
HuFF#11124,2379,8075,1767,0,0.06,5,9,0,0,11,0,5,1,1,0,0,0,6308,1,0,1,0,0,0,5,26,0,0,3,3,0,2,0,480,0,0,0.23,0.18
QUSM#1871,2377,113519,0,2,0.08,82,95,0,37,202,0,148,5,9,0,4,0,0,23,5,10,8,1,4,77,464,0,0,0,58,0,47,1,3600,939,13,0.28,0.47
Mythicman#11368,3312,6031,1245,0,0.03,2,5,0,2,11,0,10,0,0,0,0,0,4549,2,0,1,0,0,0,5,17,0,0,7,3,0,1,0,300,198,0,0.27,0
ruslan54#1410,2401,5461,869,0,0.15,6,8,0,0,9,0,8,0,1,0,0,0,4592,2,0,1,2,0,0,5,15,0,0,0,2,0,2,0,360,37,0,0.2,0.24
Bullet9MM#2813,3126,3560,1701,0,0.25,4,1,0,2,4,0,4,0,0,0,0,0,1858,0,0,0,0,0,1,2,4,0,0,0,1,0,0,0,60,43,0,0.25,1.0
Ariawh#1511,2148,6285,2705,0,0.01,1,4,0,2,9,0,6,0,0,0,0,0,3579,1,0,1,1,0,0,5,7,0,0,1,2,0,1,0,240,71,0,0.38,0.17
GODOZA#1631,3290,44119,12891,1,0.07,22,30,0,7,73,0,51,3,3,0,0,0,30366,8,3,2,3,0,0,18,60,0,0,10,26,0,17,0,2100,288,0,0.25,0.0
SWAT#3116,1750,2069,80,0,0.06,1,4,0,0,2,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180,0,0,0.18,0
Kasim#1580,3432,439,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.2,1.0
FROGS#11228,2600,479,269,0,0,0,2,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.05,0
Dane#2774,2985,6058,991,0,0.06,3,4,0,3,6,0,2,0,0,0,0,0,5057,1,0,0,1,0,1,3,0,0,0,1,1,0,0,0,240,90,0,0.32,0
Mjayy#11520,2053,32603,0,0,0.03,9,36,0,13,45,0,31,3,4,0,1,0,0,8,3,1,4,0,2,16,58,0,0,0,13,0,9,0,2160,127,0,0.24,0.16
Bode#2714,2311,19065,4513,1,0.07,11,17,0,3,40,0,27,1,1,0,0,0,14252,5,1,3,2,0,2,23,142,0,0,10,11,0,9,0,1020,213,1,0.31,0.27
H3llQ#1283,1728,48364,10161,1,0.08,30,46,0,12,83,0,53,3,5,0,3,0,37959,9,4,3,3,0,1,37,147,0,0,27,23,0,21,0,3180,490,0,0.19,0.5
Emelichen#2470,3596,4295,175,0,0.19,6,3,0,1,7,0,5,0,0,0,0,0,3359,1,0,0,0,0,0,2,2,0,0,1,1,0,3,0,60,45,2,0.45,0
HoboHippy#11985,2871,23333,7209,0,0.04,6,17,0,9,33,0,17,2,2,0,0,0,16020,3,0,1,1,0,1,12,89,0,1,10,10,0,2,0,1200,158,0,0.18,0
Adriac17#1508,2523,82339,28581,0,0.08,39,33,0,16,108,0,65,3,5,0,2,0,52911,10,4,1,4,1,1,40,217,0,0,33,36,0,16,0,3540,283,1,0.2,0.42
PuntKomma#2896,2644,106916,22041,5,0.12,93,71,0,24,222,0,146,4,10,0,6,0,83368,28,10,8,9,3,2,84,515,0,0,13,35,0,35,0,3600,738,3,0.28,0.58
Smennett#1422,2714,7933,3519,0,0.03,2,6,0,0,6,0,4,0,1,0,0,0,4411,0,0,0,0,0,0,2,95,0,0,1,2,0,1,0,480,0,0,0.26,0.41
Saronexx#2998,2593,34232,7609,2,0.1,22,15,0,7,55,0,39,1,2,0,0,0,26271,4,1,2,1,0,1,15,101,0,0,24,20,0,7,0,1560,405,3,0.22,0.33
DevilMire#1802,2185,41259,15640,0,0.06,16,23,0,4,43,0,29,1,3,0,2,0,24341,5,3,1,1,0,0,22,93,0,0,22,13,0,2,0,2040,159,3,0.2,0.59
nick#19853,2372,91616,22651,1,0.05,35,73,0,27,181,0,111,3,9,0,6,0,67572,27,11,6,10,1,1,83,600,0,0,52,77,0,29,0,3600,442,6,0.24,0.69
Smaul#2926,3409,36423,7259,0,0.07,25,32,0,8,67,0,41,2,3,0,1,0,28947,7,2,1,4,0,0,16,112,0,0,19,17,0,5,0,1860,295,1,0.24,0.27
reimark#11451,2204,6390,898,0,0.05,3,8,0,1,6,0,4,0,0,0,0,0,5492,1,1,0,0,0,0,2,41,0,0,6,4,0,0,0,360,0,0,0.25,0.42
Illumic#2957,2984,4171,1538,0,0.09,2,3,0,0,1,0,1,0,0,0,0,0,2508,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,180,0,0,0.22,0.7
SharkUbz#2765,2975,2985,525,0,0,0,5,0,0,9,0,3,0,0,0,0,0,2457,1,1,0,0,0,0,4,5,0,0,2,5,0,1,0,300,0,0,0.2,0.18
AQUZAY#2755,2015,6309,1980,0,0.1,5,11,0,0,8,0,7,1,1,0,0,0,4008,2,1,1,1,0,0,4,35,0,0,5,4,0,4,0,480,0,0,0.2,0
GODV#11645,3253,725,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0.24,0
azninja#11504,2689,9893,3203,0,0.08,5,7,0,1,19,0,13,0,1,0,0,0,6690,1,0,0,0,0,0,4,27,0,0,3,6,0,5,0,540,1,0,0.19,0.72
Ehrenritter#1868,2604,23333,8086,0,0.05,9,20,0,2,12,0,5,2,2,0,0,0,15037,7,2,4,1,0,0,2,40,0,1,5,5,0,3,0,1020,0,0,0.27,0.17
