battletag,SR,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,damage_blocked,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,multikills,objective_kills,objective_time_seconds,offensive_assists,players_teleported,primary_fire_accuracy,quick_melee_accuracy,sentry_turret_kills,shield_generator_uptime,shield_generators_destroyed,solo_kills,teleporter_pads_destroyed,teleporter_uptime,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
ultranaut#1980,2889,36738,9332,0,0,0,10137,32,0,85,0,32,1,3,0,2,0,27300,6,1,2,2,0,0,35,109,0,40,1,0,32,166,0,1,0,762,2580,223,0,0,0.73
Redberries#1767,1378,4769,451,1,0,0,1525,3,0,12,0,4,0,1,0,1,0,4212,3,0,1,2,0,1,4,11,0,8,1,0,10,0,0,2,0,112,240,47,0,0,1.0
Badtrip#11650,3065,2218,1168,0,0,0,358,1,0,2,0,2,0,0,0,0,0,1051,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,2,0,7,60,0,0,0,0
Cloud#14576,2496,6938,1698,0,0,0,1045,11,0,14,0,5,1,1,0,0,0,5240,3,1,1,1,0,0,2,30,0,5,0,0,7,0,0,3,0,25,720,0,0,0,0
Bebes#21581,1781,9037,1194,0,0,0,2988,17,0,38,0,13,1,2,0,0,0,7694,4,2,1,2,0,0,16,64,0,19,1,0,32,16,0,3,0,279,1140,27,0,0,0
Pino007#2715,2087,27776,0,2,0,0,7162,30,0,62,0,27,2,3,0,2,0,0,7,4,1,2,0,1,26,104,0,39,0,0,31,0,0,9,0,513,1980,356,0,0,0.47
JerkWeasel#1842,2989,59713,0,4,0,0,17783,56,0,139,0,57,2,7,0,5,0,0,19,8,6,5,0,2,35,161,0,82,0,0,72,0,0,22,0,1362,3600,374,3,0,0.69
MyNameIsSeb#1173,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Peachez#21278,2316,4137,731,0,0,0,766,4,0,9,0,4,1,1,0,0,0,3281,1,0,0,1,0,0,1,25,0,9,0,0,5,0,0,0,0,125,240,0,0,0,0
Marshmallow#11253,2333,1168,294,0,0,0,186,2,0,1,0,1,0,0,0,0,0,873,1,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,60,0,0,0,1.0
ExquisiteGod#11782,2395,6260,1338,0,0,0,1519,12,0,10,0,7,1,1,0,0,0,4922,3,1,1,1,0,0,4,40,0,8,0,0,5,0,0,3,0,80,600,0,0,0,0.0
YuJames#21248,2785,70543,16448,1,0,0,22261,48,0,138,0,62,3,8,0,5,0,53748,18,9,2,6,0,1,25,91,0,68,1,0,91,322,0,9,0,1295,3600,199,0,0,0.61
Sammox#2729,971,3240,0,0,0,0,1080,2,0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,2,0,0,1,0,0,120,0,0,0,0
PiXelRed#2409,1851,1569,476,0,0,0,644,2,0,1,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,180,0,0,0,0
VALIDUS#2474,2590,1566,535,0,0,0,804,3,0,2,0,2,0,0,0,0,0,1031,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,29,120,0,0,0,1.0
Tensorflow#1336,2407,49514,7068,1,0,0,20397,47,0,128,0,63,2,9,0,7,0,41910,20,9,4,7,0,0,27,83,0,51,0,0,66,0,0,21,0,1643,3600,81,2,0,0.76
Aokujaku#2826,2068,108871,21469,5,0,0,33503,62,0,289,0,135,4,13,0,8,0,86314,34,16,6,12,0,7,119,292,0,85,1,0,191,1149,0,41,0,1829,7200,367,4,0,0.65
HaSteZ#11594,2218,111097,21430,6,0,0,43082,94,0,276,0,128,3,12,2,8,0,88566,32,9,10,13,0,4,95,305,0,117,1,0,145,363,0,30,0,2463,7200,575,0,0,0.75
IAMHAMMERD#1417,1978,470,38,0,0,0,50,1,0,2,0,2,0,0,0,0,0,433,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Legend#11862,2654,6239,1302,0,0,0,1547,4,0,20,0,3,0,0,0,0,0,4932,0,0,0,0,0,0,10,21,0,8,0,0,15,0,0,0,0,172,300,18,4,0,1.0
ihbdesu#2499,2931,1054,674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
candypiggy#1760,1656,879,0,0,0,0,524,2,0,2,0,0,0,0,0,0,0,879,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,120,0,0,0,0
Espio#11957,2195,21580,0,0,0,0,2359,27,0,40,0,17,3,3,0,0,0,0,9,5,1,3,0,0,13,38,0,42,0,0,24,0,0,6,0,554,1860,39,0,0,0.07
deWaffle#1383,3447,2177,212,0,0,0,1738,2,0,9,0,3,0,0,0,0,0,1821,1,0,0,0,0,0,3,20,0,0,0,0,2,26,0,0,0,0,120,37,0,0,1.0
MorlocK#2898,2851,52321,5703,1,0,0,15695,39,0,120,0,62,2,5,0,3,0,46099,11,3,4,3,0,1,36,159,0,29,1,0,47,1046,0,19,0,697,3240,329,0,0,0.6
AtomicAids#1456,3049,1261,426,0,0,0,474,1,0,3,0,1,0,0,0,0,0,835,0,0,0,0,0,0,1,5,0,1,1,0,1,0,0,0,0,8,120,0,0,0,0
Ati#11197,2264,2608,0,0,0,0,1414,3,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,23,120,0,0,0,0
FallenEdict#1806,2524,2143,235,0,0,0,1696,12,0,6,0,3,1,1,0,0,0,1908,1,0,0,1,0,0,0,37,0,0,0,0,0,50,0,0,0,0,480,0,0,0,0
Meatballs#1208,2515,4254,24,0,0,0,1777,3,0,15,0,7,0,0,0,0,0,4227,1,0,0,1,0,0,2,7,0,0,0,0,9,0,0,0,0,0,240,39,0,0,1.0
Perrus#21655,2298,1447,128,0,0,0,225,2,0,7,0,5,0,0,0,0,0,1319,0,0,0,0,0,0,2,3,0,2,0,0,3,0,0,1,0,34,180,0,0,0,0
Lfehova#11336,3013,831,0,0,0,0,46,2,0,1,0,1,0,0,0,0,0,817,1,0,0,0,0,0,0,2,0,6,1,0,1,0,0,0,0,36,120,0,0,0,1.0
ReVo#1315,3878,37314,7884,0,0,0,8772,34,0,64,0,23,1,4,1,2,0,29298,4,3,1,1,0,0,19,66,0,22,1,0,25,824,0,5,0,383,2520,16,2,0,0.66
Jsmt#21788,2719,426,129,0,0,0,119,2,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
Flask#11336,2977,1229,302,0,0,0,627,4,0,0,0,0,0,0,0,0,0,928,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,120,0,0,0,0
BpB#2324,1622,69,8,0,0,0,664,2,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Kiriny#11529,1937,3679,338,0,0,0,3282,14,0,9,0,4,1,1,0,0,0,3111,2,0,1,0,0,0,3,30,0,0,1,0,3,26,0,2,0,0,600,0,0,0,0
JonnyBlaze#11964,2513,666,200,0,0,0,349,1,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
SnoozyRests#2623,2442,1672,0,0,0,0,896,3,0,5,0,2,0,0,0,0,0,1663,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,40,180,0,0,0,0
SurySpark#1706,2094,2412,632,0,0,0,684,3,0,9,0,2,0,0,0,0,0,1780,2,1,0,1,0,0,2,5,0,1,0,0,7,0,0,0,0,52,240,0,0,0,0
KAI#12870,2636,1739,0,0,0,0,829,6,0,2,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,21,0,6,0,0,0,0,0,0,0,53,360,0,0,0,0
Pme#11746,3067,1973,0,1,0,0,0,3,0,10,0,3,0,1,0,1,0,0,2,0,2,0,0,0,6,22,0,5,0,0,9,0,0,0,0,146,240,20,0,0,1.0
Potatoqueen#21120,2226,3216,0,0,0,0,1169,3,0,14,0,3,0,0,0,0,0,3073,1,0,0,1,0,0,6,8,0,0,0,0,8,113,0,1,0,14,360,0,0,0,1.0
twistie3#1432,1562,113901,16065,4,0,0,41408,120,0,381,0,181,6,14,2,6,0,97118,42,14,9,19,0,5,180,717,0,167,0,0,219,0,0,22,0,2754,7200,1655,1,0,0.51
KOB#2924,2171,60883,13241,3,0,0,18532,46,0,150,0,59,1,7,0,6,0,46982,21,6,4,12,0,2,69,176,0,57,1,0,85,786,0,14,0,1036,3600,254,0,0,0.87
Kozac#2366,3326,3165,568,0,0,0,68,2,0,4,0,2,0,0,0,0,0,2544,1,0,0,1,0,0,2,8,0,1,1,0,1,0,0,0,0,95,180,0,0,0,0
Ushiha98#2889,1256,75,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0
BeastBoy33#11976,1818,9237,209,0,0,0,1208,12,0,37,0,16,0,1,0,1,0,8231,2,1,1,1,0,2,19,102,0,3,0,0,4,0,0,6,0,104,900,120,3,0,1.0
OttoDogX#1616,3286,12404,2329,0,0,0,2093,14,0,27,0,13,1,1,0,0,0,9982,2,1,2,0,0,0,5,28,0,5,1,0,11,312,0,6,0,147,900,0,0,0,0.44
Cerberus#22292,3083,658,275,0,0,0,55,2,0,3,0,1,0,0,0,0,0,382,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,51,0,0,0,0
Luciedoo#1375,2094,2773,225,0,0,0,927,2,0,8,0,2,0,1,0,1,0,2549,2,2,0,1,0,0,3,13,0,6,0,0,6,0,0,0,0,118,240,0,0,0,1.0
Dudex#11592,3173,12848,1233,0,0,0,3550,15,0,34,0,16,0,2,0,2,0,11615,5,1,2,3,0,1,8,13,0,13,1,0,13,27,0,2,0,399,1140,30,0,0,0.86
frozza#2541,2872,6362,1710,0,0,0,2337,2,0,18,0,9,0,1,0,1,0,4652,2,0,0,2,0,2,11,13,0,6,1,0,8,0,0,1,0,183,480,82,0,0,1.0
moober#11109,2018,1569,647,0,0,0,0,2,0,5,0,0,0,0,0,0,0,922,1,1,0,0,0,0,3,9,0,0,0,0,4,0,0,0,0,54,180,0,0,0,1.0
theWayneWay#1387,2369,6045,2056,0,0,0,2449,6,0,14,0,5,1,1,0,0,0,3056,2,1,1,1,0,0,10,82,0,0,0,0,10,0,0,1,0,0,420,12,2,0,0
Evapsie#2277,2393,2331,0,0,0,0,218,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,2,0,0,1,0,21,180,0,0,0,0.43
ADLYD#21684,4063,4980,743,0,0,0,1621,2,0,11,0,3,0,0,0,0,0,4235,0,0,0,0,0,0,2,4,0,4,1,0,9,0,0,0,0,130,240,0,0,0,0
MrScorpion#11165,3053,3726,1010,0,0,0,1625,1,0,11,0,2,0,0,0,0,0,2714,0,0,0,0,0,2,0,0,0,6,0,0,3,0,0,0,0,30,180,37,0,0,1.0
Mizu#11570,3000,43582,11186,3,0,0,13041,22,0,119,0,44,1,3,0,3,0,32364,15,6,4,4,0,3,40,80,0,32,1,0,68,507,0,12,0,748,2220,344,0,0,0.82
Hex#12432,1812,2495,1162,0,0,0,1247,1,0,3,0,2,0,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,20,60,0,0,0,1.0
JoseStrife#2652,2181,2134,87,0,0,0,460,3,0,6,0,1,1,1,0,0,0,2039,1,0,1,1,0,0,4,9,0,1,0,0,5,0,0,1,0,41,240,0,0,0,0.1
IchiTKiller#11529,2439,4009,975,0,0,0,2319,5,0,9,0,4,0,1,0,0,0,2912,2,1,0,0,0,0,5,34,0,0,0,0,3,130,0,1,0,51,360,18,0,0,0.37
Fin#21289,3390,51725,9434,0,0,0,19403,62,0,137,0,63,3,7,0,4,0,41900,16,6,2,7,1,3,40,148,0,51,1,0,58,0,0,12,0,1182,3600,276,4,0,0.58
SpaceMercury#1470,2401,1769,270,0,0,0,1000,3,0,6,0,4,0,0,0,0,0,1498,0,0,0,0,0,0,1,5,0,0,1,0,4,25,0,1,0,0,120,0,0,0,1.0
DocHonakuh#1433,1609,6875,1153,1,0,0,324,7,0,20,0,12,1,1,0,0,0,5707,4,3,0,1,0,0,6,46,0,11,1,0,13,0,0,0,0,323,420,0,0,0,0
Justin#21186,1808,197,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0
PhoenixAshes#11672,1914,6820,495,0,0,0,1367,6,0,27,0,14,1,1,0,0,0,6230,3,0,2,1,0,0,14,44,0,11,1,0,17,0,0,6,0,234,540,0,0,0,0.3
Nickl#2200,2821,370,105,0,0,0,142,1,0,1,0,0,0,0,0,0,0,242,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1.0
GTHC#1137,2652,3227,499,0,0,0,603,3,0,8,0,3,0,0,0,0,0,2727,0,0,0,0,0,0,2,12,0,0,0,0,4,39,0,0,0,0,240,0,0,0,0
RedBorn#31855,3552,729,0,0,0,0,28,3,0,3,0,1,0,0,0,0,0,720,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
WayJ#11492,2711,5227,0,0,0,0,4710,7,0,8,0,4,0,1,0,1,0,0,1,0,0,1,0,0,2,18,0,12,0,0,4,0,0,1,0,130,480,0,0,0,0.78
canbo#11362,2349,4477,602,0,0,0,3615,5,0,6,0,3,1,1,0,0,0,3784,1,1,0,0,0,0,3,19,0,6,1,0,4,0,0,1,0,106,240,22,0,0,0
Rezuk4#1758,2406,23115,5380,1,0,0,6223,19,0,56,0,26,1,2,1,0,0,17561,3,2,1,0,0,0,18,90,0,26,0,0,33,0,0,4,0,510,1380,320,0,0,0.24
Perversion#2358,3003,15999,0,0,0,0,2800,15,0,38,0,15,0,2,0,2,0,0,5,3,2,1,0,0,22,95,0,21,0,0,16,0,0,6,0,470,1200,122,0,0,0.83
Inactivity#11167,1520,22504,1448,0,0,0,6665,22,0,69,0,35,1,2,0,1,0,19948,7,4,2,1,0,0,22,123,0,12,1,0,33,464,1,10,0,130,1620,320,3,0,0.43
Assassin779#2966,2038,76390,12989,3,0,0,14038,62,0,201,0,86,1,6,1,4,0,63104,17,6,6,5,0,1,90,361,0,69,1,0,113,383,0,17,0,1447,3600,808,0,0,0.77
Masmik#11860,2541,2258,419,0,0,0,2311,3,0,7,0,3,0,0,0,0,0,1839,1,1,0,0,0,0,3,16,0,6,0,0,4,0,0,0,0,142,240,0,0,0,1.0
Moonflash#1458,2695,10450,1216,0,0,0,2411,11,0,24,0,10,0,1,0,1,0,9036,1,0,0,0,0,0,8,52,0,20,0,0,11,0,0,2,0,399,1080,8,0,0,0.81
Whitespace#11146,1600,7847,0,0,0,0,892,12,0,14,0,6,1,2,0,1,0,0,2,0,1,1,0,0,6,39,0,12,0,0,8,0,0,2,0,121,660,0,0,0,0.36
THELEGEND27#1282,2272,27366,0,0,0,0,10531,33,0,64,0,36,2,4,0,2,0,0,10,6,3,1,0,1,14,118,0,41,0,0,27,0,0,12,0,774,2340,277,3,0,0.56
Flo#23738,3430,2582,208,0,0,0,842,7,0,12,0,4,0,0,0,0,0,2375,1,0,0,0,0,0,4,12,0,0,0,0,9,0,0,0,0,0,360,0,0,0,1.0
Minion#12730,2389,22273,2585,0,0,0,9612,32,0,44,0,27,2,3,0,1,0,19542,6,2,2,2,0,0,7,67,0,27,1,0,12,133,0,8,0,324,1920,342,4,0,0.29
TheGinge#11589,1697,1242,0,0,0,0,464,2,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,120,0,0,0,0
Gizim#11413,3042,1358,42,0,0,0,100,2,0,1,0,0,0,0,0,0,0,1316,1,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,6,60,0,0,0,0
Skaraz#11263,2169,11544,2165,0,0,0,8024,16,0,22,0,15,1,1,0,0,0,9364,0,0,0,0,0,0,6,78,0,5,1,0,7,203,0,1,0,83,960,15,0,0,0.23
Thinnest#2596,1848,795,0,0,0,0,1112,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
Nexuz#2429,1946,2907,377,0,0,0,1449,2,0,10,0,5,0,0,0,0,0,2530,0,0,0,0,0,1,5,6,0,4,1,0,7,0,0,0,0,105,180,0,0,0,1.0
Aprillian#21124,2718,2653,184,0,0,0,1421,6,0,4,0,3,0,0,0,0,0,635,0,0,0,0,0,0,0,10,0,6,0,0,1,0,0,1,0,33,120,0,0,0,0
Knirrax#1839,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FlameEye#21197,2227,1466,125,0,0,0,645,3,0,9,0,4,0,0,0,0,0,1341,0,0,0,0,0,0,5,11,0,0,0,0,7,0,0,1,0,14,240,0,0,0,1.0
LuckyScrot#1152,2165,2566,602,0,0,0,877,5,0,6,0,1,2,2,0,0,0,1890,1,0,0,1,0,0,4,8,0,4,0,0,4,0,0,0,0,13,300,0,0,0,0.08
JAsoldi3rr#2461,2187,1544,693,0,0,0,836,2,0,1,0,0,0,0,0,0,0,851,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120,0,0,0,1.0
Ruairi#11370,2349,21827,2765,0,0,0,8382,44,0,69,0,30,3,4,0,1,0,18503,8,4,1,3,0,2,27,120,0,20,1,0,30,217,0,6,0,272,2520,15,0,0,0.35
EchoingFight#1493,2979,1025,357,0,0,0,657,2,0,1,0,1,0,0,0,0,0,668,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
Yxcucal#2703,1272,6988,2251,0,0,0,3811,14,0,9,0,5,1,1,0,0,0,4476,2,1,0,1,0,0,0,12,0,12,1,0,5,0,0,3,0,149,660,0,0,0,0.06
Xtronic#2831,3017,3518,511,0,0,0,2995,2,0,14,0,9,0,1,0,1,0,2868,2,1,1,0,0,0,6,15,0,6,1,0,9,0,0,2,0,150,300,17,0,0,0.91
Azhrial#1984,3191,21750,2968,1,0,0,7760,29,0,66,0,18,2,3,0,2,0,18763,7,4,2,1,0,1,23,90,0,19,1,0,33,346,0,3,0,375,1980,88,0,0,0.55
Murk#11289,2336,6116,484,0,0,0,2537,7,0,22,0,6,1,1,0,0,0,5632,3,1,0,1,0,1,9,23,0,1,1,0,11,140,0,0,0,99,480,38,0,0,0.05
realge#1905,2038,2939,182,0,0,0,2145,6,0,7,0,5,0,0,0,0,0,2757,0,0,0,0,0,0,4,7,0,5,1,0,2,0,0,0,0,88,300,0,0,0,0
ZURA#22784,2978,17614,4072,0,0,0,7759,10,0,44,0,26,0,2,0,2,0,13250,4,1,1,3,0,0,26,93,0,26,1,0,20,100,0,3,0,304,1260,218,0,0,0.78
N1klaZz#2278,2227,1766,149,0,0,0,195,3,0,1,0,0,0,0,0,0,0,1617,1,0,1,0,0,0,1,21,0,1,1,0,1,0,0,0,0,6,60,0,0,0,0
zAfLu#2451,1637,282,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
VVANNOOI3#1819,2562,1416,750,0,0,0,184,1,0,1,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0
Yasu#1885,2618,7331,1314,0,0,0,2060,6,0,23,0,7,0,1,0,0,0,6015,2,0,0,1,0,0,13,24,0,10,1,0,15,0,0,1,0,284,480,57,0,0,0.42
Shortlived#1945,2057,5002,1466,0,0,0,2004,6,0,6,0,1,0,0,0,0,0,3536,1,0,1,0,0,0,3,23,0,0,1,0,3,215,0,0,0,0,300,0,0,0,1.0
lilpotatowoo#1199,2738,8691,0,0,0,0,5044,18,0,14,0,5,0,1,0,0,0,0,2,2,0,0,0,0,6,42,0,2,0,0,5,0,0,2,0,9,720,0,0,0,0.37
beep#11366,2277,2322,406,0,0,0,763,2,0,5,0,2,0,0,0,0,0,1916,1,0,0,0,0,0,3,12,0,6,0,0,3,0,0,0,0,99,180,0,0,0,0
LaBelette#1892,2314,3456,887,0,0,0,2999,3,0,3,0,1,0,0,0,0,0,2501,2,1,0,0,0,0,2,12,0,6,1,0,2,0,0,0,0,112,180,0,0,0,0
Jafhar#1522,2325,5572,1608,1,0,0,1469,3,0,14,0,2,1,1,0,0,0,3964,3,1,1,1,0,0,8,39,0,12,1,0,11,0,0,0,0,104,240,120,0,0,0
iGenome#1277,1531,70905,9199,3,0,0,13511,55,0,247,0,118,2,9,1,6,0,61149,24,6,8,10,0,5,117,406,0,14,1,0,144,1605,0,30,0,555,3600,624,0,0,0.71
Shadow#14382,1567,5301,866,1,0,0,2386,0,0,17,0,8,0,0,0,0,0,4405,2,0,1,1,0,1,5,19,0,1,0,0,8,0,0,1,0,170,240,7,0,0,1.0
LeWhitekid#11481,2216,9263,551,0,0,0,4528,17,0,30,0,17,1,1,0,0,0,8484,3,1,1,1,0,0,19,89,0,15,1,0,7,23,0,6,0,153,1020,141,0,0,0.17
Jerball#1823,2193,135631,34808,3,0,0,23910,64,0,249,0,106,1,10,1,8,0,99866,29,9,7,13,0,2,115,382,0,148,1,0,169,446,0,18,0,3185,3600,533,0,0,0.84
roflnub#2212,2226,9043,410,0,0,0,4919,14,0,22,0,12,1,2,0,1,0,8610,5,2,1,2,0,0,7,34,0,14,0,0,14,0,0,6,0,308,1020,81,0,0,0.63
StygianPony#1239,2408,477,86,0,0,0,471,2,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
UpvoteHealer#1531,2678,9644,1584,0,0,0,4518,12,0,13,0,8,1,1,0,0,0,7954,3,0,1,1,0,0,6,40,0,14,1,0,6,0,0,2,0,230,660,0,0,0,0.16
Sithui#1219,2540,4401,887,0,0,0,1379,2,0,9,0,4,0,0,0,0,0,3505,1,0,0,0,0,0,5,12,0,6,1,0,2,0,0,0,0,81,180,66,0,0,0
Lucian#11566,1714,814,0,0,0,0,235,2,0,6,0,1,0,0,0,0,0,814,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,60,0,0,0,1.0
SlothFister#21137,2316,5637,433,0,0,0,566,6,0,13,0,4,1,1,0,0,0,5196,2,0,1,1,0,0,4,26,0,1,1,0,8,37,0,0,0,98,360,48,0,0,0
DarkKnight#14123,2970,141,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0
ViolentGrape#1981,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Cloudo#21244,1639,1327,0,0,0,0,965,3,0,6,0,4,0,0,0,0,0,1326,1,0,0,0,0,0,3,18,0,2,0,0,3,0,0,1,0,46,180,0,0,0,0
Shachi#21886,3394,1864,375,0,0,0,2050,1,0,1,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,13,0,3,1,0,1,0,0,0,0,51,180,0,3,0,1.0
saucy#11250,2849,4157,1297,0,0,0,1461,4,0,10,0,5,0,0,0,0,0,2859,1,0,0,0,0,0,0,4,0,6,1,0,9,0,0,1,0,105,300,0,0,0,0
LordHelmchen#2401,2431,79673,15757,1,0,0,26030,76,0,174,0,85,2,8,0,6,0,63184,17,8,3,7,1,0,51,172,0,74,1,1,83,435,0,17,0,1495,3600,426,0,0,0.71
HoXew#2413,2770,7761,639,0,0,0,2262,5,0,20,0,9,0,1,0,0,0,7122,2,1,0,1,1,0,6,25,0,14,1,0,13,0,0,3,0,194,420,8,0,0,0.47
TwoChainzz#11340,2535,17169,3464,1,0,0,3875,33,0,46,0,28,3,4,0,2,0,13503,5,2,1,3,0,0,16,93,0,10,1,0,20,74,0,4,0,274,2100,139,1,0,0.35
Ansatsusha#1648,2502,45994,9441,1,0,0,10784,39,0,109,0,42,0,4,0,3,0,36289,10,3,2,5,0,2,28,112,0,34,1,0,48,288,0,5,0,985,2580,134,0,0,0.88
MariaOzawa#11273,2232,2565,640,0,0,0,1309,6,0,3,0,3,0,0,0,0,0,1925,1,0,0,0,0,0,1,6,0,1,1,0,1,52,0,2,0,4,180,0,0,0,0
DevilFish#1982,1975,4782,0,0,0,0,0,6,0,18,0,10,0,1,0,1,0,0,1,0,0,1,0,0,4,3,0,9,0,0,15,0,0,3,0,131,420,10,0,0,1.0
Salanit#2724,2761,3755,570,0,0,0,574,1,0,12,0,5,0,1,0,1,0,3170,2,2,0,0,0,0,3,8,0,0,1,0,8,153,0,0,0,0,240,19,0,0,1.0
Sebizi#2931,3317,4861,670,0,0,0,307,7,0,17,0,7,0,0,0,0,0,4189,2,1,0,0,0,0,4,15,0,0,1,0,10,278,0,2,0,0,480,0,0,0,0
LightAngel#11594,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0
Godamn47#2503,3374,281050,64167,9,0,0,64512,210,0,613,0,242,9,27,0,17,0,213718,55,26,11,18,1,4,196,1147,0,229,1,0,304,3088,0,50,0,3530,18000,1206,15,0,0.64
Ryee#1509,1935,10391,2131,1,0,0,2057,7,0,24,0,13,0,1,0,1,0,8160,2,0,1,1,0,1,6,16,0,10,1,0,20,110,0,4,0,183,720,18,0,0,0.92
SwingBeatz#1951,2295,3422,2222,0,0,0,2332,3,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,31,120,0,0,0,0.2
mpktsn#2729,2579,447,90,0,0,0,120,1,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0
CammReX#11145,2706,5928,1159,0,0,0,788,4,0,10,0,5,0,0,0,0,0,4769,1,0,0,1,0,0,3,15,0,11,1,0,5,0,0,1,0,79,300,18,0,0,0.43
Abdul3ziz#1899,2437,269,122,0,0,0,350,1,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,0,0
TheArrow#11489,1327,7408,1771,0,0,0,1808,5,0,24,0,4,0,1,0,1,0,5637,2,1,1,1,0,0,8,35,0,6,0,0,16,0,0,1,0,148,480,80,0,0,1.0
NazZa#2978,3744,19679,4128,0,0,0,6686,13,0,36,0,11,1,2,0,1,0,15350,3,1,1,1,0,0,8,16,0,12,1,0,24,344,0,3,0,153,1200,95,0,0,0.6
CTfletch#2373,2498,308,0,0,0,0,414,1,0,1,0,0,0,0,0,0,0,308,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,54,0,0,0,0
Viv#2963,2317,2700,246,0,0,0,1516,2,0,5,0,0,1,1,0,0,0,2447,2,1,1,0,0,0,3,17,0,0,1,0,5,0,0,0,0,5,180,0,0,0,0
