battletag,SR,ability_damage_done,all_damage_done,barrier_damage_done,cards,critical_hit_accuracy,critical_hits,deaths,defensive_assists,eliminations,environmental_kills,final_blows,games_lost,games_played,games_tied,games_won,healing_done,hero_damage_done,medals,medals_-_bronze,medals_-_gold,medals_-_silver,melee_final_blows,meteor_strike_kills,multikills,objective_kills,objective_time_seconds,offensive_assists,quick_melee_accuracy,shield_generators_destroyed,shields_created,solo_kills,teleporter_pads_destroyed,time_played_seconds,time_spent_on_fire_seconds,turrets_destroyed,weapon_accuracy,win_percentage
Wompus#2868,1686,148.89,633,318,0,0,0,2,0,2,0,1,0,0,0,0,0,302,1,1,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,2,0.14,0
SansyBoy#1257,1121,1296.99,2227,0,0,0,0,4,0,5,0,4,0,0,0,0,0,2052,0,0,0,0,0,4,1,4,31,0,1,0,639.11,2,0,120,35,0,0.27,1.0
KorKid#1246,1735,3576.95,6705,1120,0,0,0,13,0,11,0,6,0,1,0,0,0,5582,2,1,1,1,0,1,0,4,59,0,0,0,1335,0,0,660,0,2,0.27,0.44
Nithx#1120,2837,1754.95,4732,1443,0,0,0,15,0,9,0,4,1,2,0,1,0,3289,4,2,1,1,0,0,0,5,38,0,0,0,750,0,0,840,0,0,0.3,0.32
termo#1410,4031,0,73,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0.09
Divine#11697,2371,48937.48,88157,14177,1,0,0,155,0,196,2,112,9,13,0,4,0,72309,20,10,3,7,7,22,0,78,782,0,0,0,19459.45,27,0,7200,165,7,0.25,0.32
hotguy420#1673,2630,1833.05,4326,983,0,0,0,9,0,12,0,8,0,1,0,0,0,3317,2,0,0,1,0,0,0,4,38,0,0,0,690,2,0,420,64,0,0.42,0.35
jordan#32321,2364,7377.24,11314,1782,0,0,0,17,0,32,0,22,1,2,0,1,0,9530,4,0,1,3,1,3,0,13,113,0,0,0,2843.45,3,0,1140,24,0,0.15,0.48
nicesean#3219,1753,287.79,449,0,0,0,0,2,0,1,0,0,0,0,0,0,0,449,1,0,1,0,0,0,0,0,0,0,0,0,150,0,0,60,0,0,0.35,0
Turtlecow#11360,3177,4227.12,9930,2558,0,0,0,10,0,31,0,14,0,1,0,1,0,7372,4,2,1,1,0,3,0,19,100,0,0,0,1590,3,0,780,0,0,0.2,0.75
Jeffwoods#11929,3020,5124.73,9343,2181,0,0,0,11,0,24,0,9,0,1,0,1,0,7161,3,1,1,1,0,5,0,6,125,0,0,0,2220,4,0,540,209,0,0.28,0.66
WildPants#126667,2558,240.42,340,66,0,0,0,3,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,4,0,0,0,60,0,0,60,0,0,0.18,1.0
MrPineapple#11400,2031,635.36,2286,649,0,0,0,7,0,5,0,4,1,1,0,0,0,1310,1,1,0,0,0,0,0,1,21,0,0,0,210,0,0,300,0,0,0.21,0
chrsbchckn#1649,2305,1217.46,1506,0,0,0,0,4,0,2,0,2,0,0,0,0,0,1506,1,0,0,0,0,1,0,1,11,0,0,0,480,1,0,120,0,0,0.19,1.0
MrWiener#2967,2781,4208.1,6843,817,0,0,0,12,0,23,0,14,1,1,0,0,0,5990,2,1,0,0,1,3,1,7,74,0,0,0,1545,7,0,600,45,0,0.27,0.37
superskunk10#2217,2091,243.5,310,0,0,0,0,2,0,0,0,0,0,0,0,0,0,310,1,0,0,1,0,0,0,0,3,0,0,0,90,0,0,60,0,0,0.1,0
Shad0w#1859,2329,993.34,1766,132,0,0,0,2,0,2,0,2,0,0,0,0,0,1600,1,0,0,1,0,0,0,0,0,0,0,0,285,0,0,120,0,1,0.39,0
Cloudy#11932,2578,1092.02,1770,355,0,0,0,4,0,7,0,2,0,0,0,0,0,1414,0,0,0,0,0,2,0,0,7,0,1,0,390,1,0,120,16,0,0.13,1.0
Kreiger#11983,1958,587.37,1362,464,0,0,0,4,0,2,0,1,0,0,0,0,0,898,0,0,0,0,0,0,0,1,31,0,1,0,210,0,0,120,0,0,0.18,0
TOWEL#11804,2261,88694.32,150594,16246,3,0,0,177,0,425,2,271,9,17,0,9,0,132098,42,21,7,15,18,54,3,165,1370,0,0,0,33465.89,80,0,10800,992,3,0.35,0.49
DrRrof#1396,1815,999.04,2747,982,0,0,0,3,0,8,0,4,0,0,0,0,0,1765,0,0,0,0,0,2,0,5,12,0,0,0,450,0,0,180,18,0,0.25,1.0
Dylan#14332,3004,66051.54,120709,16824,2,0,0,110,0,302,5,190,4,10,0,6,0,102713,33,13,11,10,7,29,1,71,897,0,0,0,23550.91,57,1,7200,959,10,0.31,0.57
xRoud#2182,2395,556.81,978,55,0,0,0,3,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,3,0,0,0,90,0,0,60,0,0,0.48,1.0
Firebat#11962,2672,5391.67,10597,1036,0,0,0,16,0,24,0,18,1,1,0,1,0,9250,3,1,1,1,0,2,0,11,64,0,0,0,2244.11,4,0,780,99,0,0.36,0.47
CaptinBlode#2353,2308,0,314,264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,49,0,0,0,1.0
BigBen119#1919,2395,438.79,673,55,0,0,0,1,0,1,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,4,0,0,0,120,0,0,60,0,0,0.14,0
TDking08612#2967,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
PsYch0#11615,2276,137.33,510,49,0,0,0,3,0,2,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,1,34,0,0,0,60,0,0,120,0,0,0.17,0.75
ukw#21563,2452,95,525,216,0,0,0,2,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,60,0,0,0.68,0
Sonoker#1720,2720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
hayn#2165,1088,5534.72,9876,0,0,0,0,25,0,33,0,23,0,2,0,2,0,8322,3,1,0,1,0,6,0,5,50,0,0,0,2028.26,8,0,1380,71,4,0.2,0.87
ArroW#12665,2800,2841.98,4802,321,0,0,0,8,0,11,0,8,1,1,0,0,0,4481,1,0,1,0,0,2,0,3,28,0,0,0,1200,1,0,360,0,0,0.4,0
Nan#12886,1772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
ForTseKe#2523,2513,217.31,349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,1.0,0
StrongerThan#21775,3824,350,372,22,0,0,0,2,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,120,0,0,0,0
SCARE#21619,3342,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.02,0
Haki#21102,1910,1351.55,2214,184,0,0,0,10,0,3,0,2,1,1,0,0,0,2030,1,0,0,1,0,1,0,3,21,0,0,0,495,0,0,720,0,0,0.19,0
GanglyPrism#2355,2659,4154.59,8969,595,0,0,0,21,0,30,0,16,1,1,0,0,0,7687,3,1,2,1,0,4,0,10,58,0,0,0,1620,2,0,900,229,6,0.31,0.08
INAUDIBLE#11639,2464,2078.96,4491,1137,0,0,0,8,0,10,0,6,0,0,0,0,0,3354,2,1,0,1,0,2,0,2,33,0,0,0,990.58,1,0,360,0,0,0.28,0.1
Bisu#11501,2220,1014.44,1347,0,0,0,0,5,0,2,0,2,0,0,0,0,0,1322,1,1,0,0,0,1,0,2,15,0,0,0,465,1,0,180,0,0,0.15,1.0
CupOfVice#1371,2869,104.09,171,66,0,0,0,2,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,7,0,0,0,60,0,0,60,0,0,0.02,0
Kragie#2307,4306,10728.21,24347,5303,0,0,0,27,0,36,1,24,2,2,0,0,0,18496,7,2,2,4,1,7,1,12,98,0,0,0,4284.53,7,0,1440,161,0,0.38,0.18
Alucard#25402,2630,67486.17,120274,16679,1,0,0,176,0,276,3,185,11,15,0,4,0,101877,39,14,11,14,2,36,0,121,976,0,0,0,25430.53,41,0,7200,831,13,0.25,0.26
Needless#21806,2695,442.56,775,198,0,0,0,2,0,2,0,1,0,0,0,0,0,577,0,0,0,0,0,0,0,1,1,0,0,0,150,1,0,45,0,0,0.16,0
Chair#11156,3852,2103.63,3860,511,1,0,0,3,0,16,0,10,0,0,0,0,0,3349,2,0,1,0,0,2,0,3,11,0,0,0,870,2,0,300,69,0,0.34,1.0
Altayar#1314,2813,159.87,447,0,0,0,0,2,0,1,0,1,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,1,0.31,0
Paddolietsch#21157,3406,0,201,0,0,0,0,2,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.43,0.34
BigTyrex#1265,3637,1343.99,3411,704,0,0,0,4,0,9,0,7,0,1,0,0,0,2534,2,0,1,0,1,2,0,2,19,0,1,0,600,0,0,360,0,2,0.13,0.42
iiAdelaide#1394,1972,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
crakinlakin#1904,4322,7848.27,16319,1342,0,0,0,21,0,39,0,22,1,2,0,0,0,14892,3,2,1,1,1,1,0,16,98,0,0,0,2835,6,0,1320,198,0,0.38,0.31
JesusKun#11116,2567,947.67,1477,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,1,4,0,0,0,450,0,0,120,0,0,0.27,0
Zyten#11760,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
VarunSisodia#1163,2912,70411.6,122750,15559,2,0,0,179,0,338,4,201,5,13,0,8,0,105707,30,11,8,12,3,52,2,136,1167,0,0,0,26367.78,53,0,7200,1229,1,0.33,0.62
timothy#1192,1558,4313.62,8001,1033,0,0,0,8,0,13,0,10,1,1,0,0,0,6848,1,0,0,0,0,4,1,6,81,0,1,0,1665,1,0,540,27,0,0.36,0.29
Eden#12208,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Pierrezzz7#1407,2482,3242.11,5698,204,0,0,0,11,0,17,0,10,0,1,0,1,0,5328,3,1,1,1,0,1,0,5,71,0,0,0,1080,1,0,600,0,0,0.36,0.58
Winters#11406,4151,926.59,1688,442,0,0,0,2,0,2,0,2,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,2,0,0,0,345,2,0,60,0,0,0.39,1.0
TewChaynz#2434,2778,300,1280,233,0,0,0,4,0,1,0,1,0,0,0,0,0,1047,1,0,0,0,0,0,0,0,1,0,0,0,60,0,0,120,0,0,0.55,1.0
reboot#2999,4306,378.72,739,95,0,0,0,3,0,2,0,2,0,0,0,0,0,644,0,0,0,0,0,0,0,2,8,0,1,0,240,1,0,60,24,0,0.57,0.29
Easymode#2234,2595,11577.45,17874,1110,0,0,0,50,0,34,0,21,4,4,0,0,0,16612,4,2,1,0,0,2,0,12,87,0,0,0,3465,9,0,2220,0,1,0.24,0.02
HaDeS#21308,3736,872.71,1753,379,0,0,0,2,0,2,0,2,0,0,0,0,0,1374,0,0,0,0,0,1,0,0,5,0,0,0,225,0,0,60,0,0,0.31,0
Legend#33589,1526,145,255,55,0,0,0,2,0,2,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,4,0,0,0,60,0,0,60,0,0,0.04,0
SLIDE#11559,2983,17226.93,36016,3657,0,0,0,48,0,92,1,55,1,4,0,2,0,32234,5,2,1,2,0,12,0,15,124,0,0,0,7864.32,19,0,2400,273,0,0.34,0.64
Medixcre#1728,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0.84
Flyktingen#2401,3284,45,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,0
Migit1357#1695,2945,3601.77,6710,942,0,0,0,11,0,9,0,5,0,1,0,0,0,5721,1,1,0,0,0,2,0,4,40,0,0,0,1200,3,0,540,27,0,0.26,0.7
Artiicx#2110,2335,3808.36,5814,919,0,0,0,20,0,16,0,12,1,1,0,0,0,4749,4,1,2,0,0,1,0,6,35,0,0,0,930,4,0,840,18,5,0.27,0.27
GanduPrasad#1977,3323,288.09,310,0,0,0,0,1,0,1,0,1,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,25,0,0,0.06,0
Garazon#2842,2912,589.45,935,192,0,0,0,4,0,3,0,1,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120,0,0,0.11,0.2
BUILDTURRET#1443,3409,4725.71,6299,827,0,0,0,22,0,10,0,9,1,1,0,0,0,5472,1,1,0,0,0,2,0,2,35,0,0,0,1275,8,0,720,0,0,0.17,0
Nero#1546,2086,1136.49,2404,376,0,0,0,9,0,8,0,5,0,1,0,0,0,2027,1,0,0,0,0,0,0,2,21,0,0,0,420,2,0,360,0,0,0.34,0.72
LYJ#11435,3376,539.98,956,0,0,0,0,4,0,5,0,2,0,0,0,0,0,856,1,0,0,0,0,0,0,2,6,0,0,0,180,1,0,120,0,0,0.32,0
Novvy#11612,2593,16652.52,38042,8608,1,0,0,34,0,89,1,49,2,4,0,2,0,28458,10,5,2,3,3,14,0,34,287,0,0,0,6237.28,11,0,2700,169,4,0.29,0.4
AxielG#2677,2116,268.29,509,0,0,0,0,4,0,2,0,1,0,0,0,0,0,509,1,0,0,0,0,0,0,1,22,0,0,0,180,0,0,120,0,0,0.13,0
TDV#21334,2539,547.68,1626,498,0,0,0,2,0,8,0,2,0,0,0,0,0,1128,1,1,1,0,0,0,0,6,20,0,0,0,240,1,0,120,0,0,0.27,1.0
Minka#11953,3025,4549,7644,1033,1,0,0,13,0,21,0,13,0,1,0,1,0,6591,2,1,1,0,0,2,0,1,25,0,0,0,1515,1,0,480,34,0,0.32,0.79
Zynx#11198,2926,2341.4,3988,264,0,0,0,6,0,7,0,4,0,0,0,0,0,3585,2,1,0,1,0,1,0,4,47,0,0,0,780,2,0,360,0,0,0.38,0.62
Anthernyz#1980,3353,0,66,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
ksake#11602,3126,708.58,860,0,0,0,0,1,0,2,0,2,0,0,0,0,0,860,0,0,0,0,0,0,0,1,19,0,0,0,210,1,0,60,0,0,0.11,1.0
Tox1c#21233,2902,4017.41,8892,2173,0,0,0,16,0,18,0,10,1,1,0,0,0,6706,2,0,1,1,1,2,0,5,58,0,0,0,1510.13,4,0,900,0,0,0.27,0.34
Chickslayer#2755,2610,538734.68,1008844,142851,13,0,0,1203,0,2375,19,1528,45,102,2,55,0,848983,232,90,57,85,88,375,18,735,5389,0,1,1,218976.38,519,1,72000,6668,56,0.25,0.55
Smirkisher#2169,3258,50,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0.02,1.0
KosmicSeven#1436,2846,299.43,406,0,0,0,0,2,0,1,0,1,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,60,0,0,0.13,1.0
Mooney#21632,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Waen#11713,3342,3411.26,6024,1102,0,0,0,17,0,17,0,14,2,2,0,0,0,4923,5,2,2,2,0,2,0,2,18,0,0,0,1860,1,0,720,65,0,0.31,0
Edgar#31292,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,38,0,0,0,1.0
Daraus#11393,2382,1932.59,4471,209,0,0,0,6,0,12,1,5,1,1,0,0,0,4261,0,0,0,0,0,1,0,5,35,0,0,0,765,1,0,360,27,0,0.37,0.11
SOXAM#2626,1747,1994.7,4917,1497,0,0,0,13,0,6,0,3,1,1,0,0,0,3420,1,1,0,0,0,1,0,3,22,0,0,0,870,0,0,480,0,0,0.26,0.21
Marios#11326,1850,5729.04,10609,1827,0,0,0,22,0,23,1,15,1,2,0,1,0,8367,4,1,1,2,0,5,0,7,97,0,0,0,2147.11,4,0,960,144,1,0.22,0.47
CheckMyBank#2664,2887,3582.48,6003,384,0,0,0,9,0,10,0,7,1,1,0,0,0,5617,2,1,0,0,0,1,0,3,30,0,0,0,1304.08,1,0,360,0,0,0.38,0
Czosnek#2185,2526,794.49,1918,166,0,0,0,7,0,6,0,1,0,0,0,0,0,1710,0,0,0,0,0,1,0,4,21,0,0,0,345,0,0,240,5,0,0.23,1.0
Skellicious#2501,2791,192064.15,372660,56377,7,0,0,447,0,957,19,573,19,41,0,22,0,312201,90,44,21,26,21,126,5,341,2813,0,0,0,81820.82,135,1,25200,1737,14,0.25,0.53
Kirill#1944,2201,9417.43,15801,2106,1,0,0,20,0,46,0,34,1,2,0,1,0,13580,5,1,2,2,0,8,0,17,116,0,0,0,3421.41,19,0,1380,297,0,0.29,0.53
cbk#11854,3034,415,549,0,0,0,0,1,0,2,0,1,0,0,0,0,0,549,0,0,0,0,0,0,0,2,7,0,0,0,60,0,0,50,0,0,0.18,0
tatytaty#2237,2178,2217.29,3693,33,0,0,0,9,0,16,2,6,0,1,0,1,0,3660,1,0,0,0,0,1,0,3,16,0,0,0,885,6,0,420,18,0,0.25,0.72
Ibrahim4848#1621,3000,1960.86,3181,254,0,0,0,6,0,13,0,6,0,0,0,0,0,2927,2,0,1,0,0,1,0,2,4,0,0,0,900,1,0,360,0,0,0.28,0
getoffmyyawn#2910,3083,0,36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36,1,0,0,1,0,0,0,0,39,0,0,0,0,0,0,60,0,0,0.09,1.0
AboMohamed#1796,2392,12750.78,21743,1118,0,0,0,38,0,61,1,36,2,3,0,2,0,20345,8,5,0,3,0,14,1,26,200,0,0,0,4990.34,8,0,1980,139,0,0.24,0.49
Enjape#1218,2855,0,250,0,0,0,0,0,0,1,0,1,0,0,0,0,0,250,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,13,0,0,0.5,1.0
TheKraken#11983,2483,38541.96,72961,8372,0,0,0,75,0,186,3,99,2,9,0,6,0,63755,20,8,2,10,1,21,0,82,571,0,0,0,15133.68,24,0,3600,430,0,0.36,0.7
MidelX#1379,1805,639.22,1816,231,0,0,0,3,0,2,0,1,0,0,0,0,0,1585,1,1,0,0,0,0,0,1,10,0,1,0,270,0,0,120,0,0,0.33,1.0
Zeus#16134,2242,1127.04,2026,407,0,0,0,7,0,8,0,2,0,1,0,1,0,1519,1,1,0,0,0,2,0,4,10,0,0,0,450,0,0,300,0,0,0.2,1.0
SuperNova#6951,2705,2448.2,4759,428,0,0,0,12,0,11,0,7,1,1,0,0,0,3808,3,1,1,1,1,2,0,2,21,0,0,0,990,5,0,420,0,1,0.27,0.14
TripleZ#11759,3686,5895.98,14577,3931,0,0,0,25,0,33,0,26,2,2,0,0,0,10521,8,2,4,2,2,3,0,4,32,0,0,0,2070,6,0,1140,148,0,0.28,0
Pax#1287,2333,38656.27,74627,16158,1,0,0,96,0,171,0,97,6,11,0,6,0,56161,21,13,2,6,2,28,1,79,510,0,0,0,12737.39,26,0,3600,262,8,0.32,0.5
Lordcrewe#11790,2247,38337.63,72209,12010,1,0,0,102,0,151,0,83,4,8,0,4,0,59458,17,9,3,6,5,22,3,72,604,0,1,0,14390.51,11,0,3600,195,1,0.31,0.53
LazyTitan#248340,1672,118.39,451,0,0,0,0,2,0,2,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,1,19,0,0,0,60,0,0,60,0,0,0.3,0
krabby95#2570,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Kreios#11996,2415,440,515,0,0,0,0,2,0,1,0,1,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,55,0,0,0.55,0
Semitaur#11749,4214,6456.29,11458,978,0,0,0,22,0,27,0,20,1,1,0,0,0,10480,2,1,1,0,0,4,0,3,28,0,0,0,2863.96,6,0,1080,0,0,0.37,0.22
benkush#1667,2706,912.33,1273,0,0,0,0,5,0,2,0,2,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,1,0,0,0,420,1,0,120,0,0,0.18,0
BuaLock#2861,2518,10752.25,21554,4291,0,0,0,38,0,50,0,28,1,2,0,1,0,16615,7,4,1,2,1,4,0,22,177,0,1,0,3532.63,10,0,1620,181,0,0.24,0.58
Ceurx#1436,2512,7428.68,11858,1450,0,0,0,24,0,35,0,15,1,2,0,1,0,10409,6,3,1,1,0,4,0,9,86,0,1,0,2862.45,5,0,1140,4,0,0.22,0.63
NekoNu#1315,3276,7653.6,11931,898,1,0,0,11,0,35,1,26,0,1,0,1,0,10666,2,1,1,0,0,6,0,6,39,0,0,0,2303.59,10,0,540,379,1,0.47,1.0
use7ess#2647,3315,3678.44,8901,1257,0,0,0,18,0,21,0,12,1,1,0,0,0,7644,3,2,0,1,0,0,0,8,55,0,0,0,1095,5,0,900,98,0,0.36,0.17
Silverdevil#21550,2406,873.69,1715,403,0,0,0,7,0,3,0,1,0,0,0,0,0,1312,1,1,0,0,0,0,0,0,63,0,0,0,375,0,0,360,0,0,0.17,0
brainscoper#2590,4055,11535.46,21962,3377,0,0,0,57,0,43,0,26,3,4,0,1,0,18358,9,3,3,3,0,2,0,7,67,0,0,0,4080,8,0,2220,54,0,0.25,0.27
xCyper#2792,3093,13989.06,29508,5094,1,0,0,32,0,71,0,55,0,3,0,2,0,23851,8,2,4,3,2,12,2,27,196,0,0,0,5563.1,19,0,1800,410,11,0.38,0.85
Abdullah#22727,3538,2575.2,5352,915,0,0,0,13,0,12,1,10,1,1,0,0,0,4337,3,0,2,1,0,2,0,3,44,0,1,0,840,2,0,540,18,0,0.16,0.01
Veetosh#2499,3959,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0
Lunah#21164,3577,126.24,159,0,0,0,0,2,0,1,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,6,0,0,0,60,0,0,43,0,0,0.06,1.0
EpicNewb#11105,3380,140.19,173,0,0,0,0,0,0,2,0,2,0,0,0,0,0,173,1,1,0,0,0,0,0,0,0,0,0,0,60,0,0,120,0,0,0.04,1.0
KevKek#2935,3122,12788.98,23069,2568,1,0,0,29,0,60,1,28,1,3,0,2,0,20377,8,2,3,2,2,6,0,20,124,0,0,0,4955.25,10,0,1680,195,0,0.3,0.68
ZombieOlly#2202,3691,245,419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,13,0,0,0.62,0
MIRO#31772,1403,504.2,628,0,0,0,0,3,0,1,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,60,0,0,0.38,0.16
Jedicide#2357,2384,6414.33,9344,923,0,0,0,15,0,22,0,14,1,1,0,0,0,8321,3,2,0,1,0,2,1,5,101,0,0,0,2404.67,4,0,840,18,0,0.28,0.17
Lunarscythe#11398,2542,16750.85,38142,8539,0,0,0,64,0,70,0,39,1,4,0,3,0,29368,9,5,1,4,1,6,0,16,194,0,1,0,5942,7,0,2820,135,2,0.29,0.72
DrChapel#11740,2068,2321.93,5781,1130,0,0,0,10,0,7,0,1,1,1,0,0,0,4522,2,1,0,1,0,0,0,4,60,0,1,0,870,0,0,480,0,0,0.26,0.2
SupDown#1747,2173,97404.02,182304,20328,11,0,0,157,0,499,8,343,5,18,1,12,0,160258,44,4,26,13,25,72,6,160,869,0,1,0,34349.17,113,0,7200,3050,5,0.28,0.69
Skog#21580,2896,41922.85,80675,13418,0,0,0,126,0,162,0,105,4,8,1,3,0,66389,8,5,0,4,4,24,0,58,652,0,0,1,14687.11,28,0,7200,35,19,0.25,0.45
badou#21773,3653,177.43,243,0,0,0,0,1,0,1,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,1,11,0,0,0,90,0,0,29,0,0,0.22,1.0
aUt1sM#2467,1600,10979.85,17970,2145,0,0,0,38,0,53,0,34,2,2,0,1,0,15644,6,2,2,1,0,2,1,27,206,0,0,0,3707.2,7,0,1800,96,0,0.27,0.36
Train#11263,2758,742.58,1677,374,0,0,0,2,0,10,0,2,0,0,0,0,0,1303,1,0,0,0,0,1,1,1,22,0,0,0,345,0,0,120,0,0,0.29,1.0
Taimoung#1584,2605,3130.27,5724,1133,0,0,0,4,0,11,0,6,0,1,0,1,0,4509,1,1,0,0,1,2,0,4,87,0,0,0,1305,1,0,420,0,0,0.18,1.0
Butterscotch#11986,3000,2403.81,4704,857,0,0,0,8,0,8,0,5,0,0,0,0,0,3629,1,1,0,0,1,1,0,1,74,0,1,0,735,1,0,360,0,6,0.28,0.36
Polaranox#2395,3522,226.23,604,224,0,0,0,3,0,0,0,0,0,0,0,0,0,380,1,0,0,1,0,0,0,0,2,0,0,0,90,0,0,120,0,0,0.1,0
Smugzee#1261,1916,3450.24,7836,2514,0,0,0,15,0,7,0,7,0,1,0,1,0,5217,0,0,0,0,0,1,0,2,39,0,0,0,1559.6,0,0,720,0,0,0.2,1.0
NeoGraim#1441,2272,1793.98,2409,0,0,0,0,8,0,6,0,6,0,1,0,0,0,2409,1,0,1,0,0,2,0,4,30,0,0,0,660,4,0,360,7,0,0.12,0.4
Pargon#11558,2938,18441.07,34624,5780,0,0,0,47,0,83,0,50,3,4,0,1,0,28741,8,2,1,5,3,11,0,28,373,0,1,0,6556.99,11,0,2580,159,0,0.24,0.2
Max#17618,2383,857.68,1791,132,0,0,0,7,0,3,0,0,0,1,0,0,0,1659,2,1,0,1,0,0,0,0,5,0,0,0,360,0,0,360,0,0,0.42,0.76
ehrw#2592,2685,3365.3,5583,623,0,0,0,8,0,9,0,4,0,1,0,1,0,4835,0,0,0,0,0,3,0,5,28,0,0,0,1008.21,1,0,420,0,0,0.24,1.0
Kuroda#2286,2604,2546.4,4910,1042,0,0,0,6,0,13,0,6,0,0,0,0,0,3868,1,0,0,1,1,2,0,2,21,0,0,0,960,3,0,300,0,0,0.24,0.55
brokenwings#1353,866,6451.36,15250,3774,0,0,0,19,0,38,0,19,1,2,0,1,0,10863,5,3,1,1,0,3,1,13,133,0,0,0,2887.84,4,0,1440,32,4,0.28,0.61
Sonic#12693,3446,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0.44,0
Fadey#11573,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.33
Silvanovsky#1340,2420,1433.38,2982,464,0,0,0,5,0,4,0,4,0,0,0,0,0,2518,1,0,0,0,0,1,0,2,23,0,0,0,660,2,0,300,0,0,0.26,0
